,ANXA1,ANXA2,APAF1,ARID1A,ATM,BAP1,CASP2,CDKN2A,CRADD,CRYAB,DNMT1,DNMT3A,EPAS1,ERBB2,ERN1,FLT1,FLT4,GSTP1,HNF1A,HSPA9,HSPB1,HSPD1,IGF1R,IL6,IL6R,KDR,LRRK2,MAPK8,MTOR,MYC,NDRG1,NF2,PAK1,PIK3CA,PTEN,PTGS1,PTGS2,RELA,RNF139,SETD2,SLC2A1,SOD2,TGM2,TP53,TSC1,TSC2,VEGFA,VHL,Y
161,35.26404434,36.42604011,31.99470197,34.20067712,36.31556547,32.84733637,33.20509977,27.3019918,32.82354,39.06808,35.19835,32.56565,37.16699,34.0452,33.20435,33.47675,33.11344,35.78831,32.26002,35.94043,36.71779,35.93317,35.96699,30.58312,33.89763,31.27372,34.18844,33.09685,33.43809,33.76133,39.09767,33.48693,33.20383,32.17143,36.12823,32.51735,31.61106,33.07861,32.36573,33.25172,33.4044,37.34648,35.62121,32.98159,32.82853,35.3652,39.37347,32.85534,0
162,35.56592806,36.99776904,33.44453189,34.49627473,36.36490322,33.13121156,33.35570146,29.11536703,32.50015,39.34625,35.40969,31.83908,38.39118,32.72194,32.37906,35.29639,33.30274,35.47579,31.69269,37.23214,37.79787,36.95583,36.11514,29.31864,33.50395,33.70818,34.47897,33.51075,33.0237,34.80746,40.74098,33.34108,34.75862,33.51643,37.1176,30.53621,31.092,33.40566,33.21121,32.81194,34.70762,39.22768,35.92909,35.36972,33.38039,34.53701,40.57222,32.2787,1
163,36.22410504,36.2560362,32.98192247,34.35774653,36.56121797,32.98998278,33.48598209,31.75750333,32.83865,40.11745,35.32436,31.67275,38.61251,32.84912,33.08448,35.99292,34.23668,34.28371,31.33867,36.93998,38.29725,37.13106,35.88263,29.47928,34.36939,33.41775,34.7206,32.60522,33.12043,35.69266,39.88952,33.08606,34.57894,32.79605,36.95032,34.31035,31.20474,33.8843,32.44673,33.58067,34.52436,38.97469,35.95555,34.27262,32.94056,34.99853,40.47683,31.52947,0
164,34.59242708,35.49289558,33.58061737,35.28765469,37.8340408,32.92721606,33.94187674,31.45112904,31.49733,37.16359,36.7644,32.82259,37.85943,31.25195,33.33603,35.15677,33.44012,34.06346,29.8567,36.16363,36.1411,35.35606,35.60976,30.92269,33.51204,34.93046,34.09117,33.70773,34.39027,32.39672,37.93694,33.87111,33.91579,33.91813,37.61499,32.03714,30.60007,32.87298,33.7194,34.46663,32.06448,37.14875,34.59289,34.90054,33.64906,35.39645,38.05058,33.03129,0
165,35.06465627,36.31406684,31.41524976,33.30143884,34.61780764,34.32398963,33.67365331,33.08642248,32.44624,38.52562,34.91951,32.87181,38.52064,34.33714,31.02683,35.43816,33.81292,36.83428,35.13587,35.62012,38.64375,35.2008,35.02651,29.73626,32.80087,33.60883,34.17436,32.07414,33.55807,33.04736,39.66354,34.79205,33.66696,31.6762,35.90204,33.03404,29.61807,34.23934,30.8537,32.43318,33.39907,36.988,35.52423,34.89301,33.36062,35.89639,39.39024,31.4547,1
166,35.78884762,38.27307087,33.45471556,33.89005313,35.93747831,34.04725434,34.00160043,26.57295965,32.22015,40.73554,35.20139,32.59819,36.79424,35.8256,32.04377,33.39465,32.24282,35.98797,32.18075,36.27479,38.22021,36.78351,35.6156,29.25735,32.50486,32.57223,34.85097,33.12226,33.68501,34.3388,39.39239,34.99658,34.22484,31.8792,36.54647,29.87957,29.37773,33.1809,33.21443,33.54304,33.86754,39.82475,36.75644,35.67458,32.70412,35.3865,36.35501,32.71924,0
167,35.7851801,36.38071151,33.12604094,34.50897688,36.77593342,32.85747964,34.30396619,26.57295965,32.24977,36.28182,35.35059,32.47304,38.9794,33.39628,32.93901,36.37736,34.17364,35.54696,30.54459,36.40492,35.88066,35.49029,35.37865,31.88843,33.34757,34.44499,35.35016,33.26335,33.56888,32.33624,39.24024,33.70966,34.03866,33.74188,36.7019,31.24523,28.95483,33.64794,32.08977,33.66378,33.34774,37.06388,35.52339,33.77323,33.66058,35.41691,41.03082,32.5293,1
168,34.64788065,36.73651612,32.64360727,34.33880525,36.03126363,32.52294843,33.9444376,31.28198088,31.9418,40.29777,33.96744,33.44687,37.19439,33.68875,32.9292,33.48849,32.86116,35.97294,31.56527,37.18013,37.41285,36.77642,34.98415,30.02102,34.35099,32.28025,35.57715,33.48067,32.91388,33.06978,37.29937,32.16326,34.3962,33.65767,36.36035,30.79714,30.39687,32.98248,32.25236,33.73695,32.44591,37.76298,35.42411,34.33944,33.11623,35.74621,37.68511,33.338,0
169,36.18808857,36.34631623,32.67583033,33.38826874,35.56498488,33.92076518,33.48040505,32.67041018,32.01931,38.98716,36.08635,31.99033,36.77437,34.13628,32.36028,34.55702,33.06347,35.79763,33.75195,36.32157,37.68055,36.07971,34.69279,28.74127,33.23242,32.56412,34.33907,32.40496,34.02893,31.57611,39.82711,34.1437,34.66261,32.30921,35.36049,31.86634,27.44097,33.77628,32.01984,33.40865,31.73952,38.02661,35.227,34.54417,33.81385,35.72302,39.24231,32.18815,0
170,35.73709269,36.90281996,33.14282355,34.08720445,35.47645613,32.76569397,34.22784057,31.48087539,33.74984,39.46912,36.30712,31.68731,37.10062,33.24008,32.97309,33.57449,31.65852,35.25357,32.79308,36.89167,37.95486,36.42849,35.33689,31.65615,34.51618,32.6013,34.84827,31.53562,33.34004,33.55206,39.66196,34.14801,34.46453,32.42968,37.57667,32.74241,31.16132,33.68802,32.62659,32.99812,34.42627,38.85948,35.84413,34.78178,32.52777,34.66026,38.10894,31.28225,1
171,34.63400101,36.73004069,32.87290551,33.85704222,35.86418489,32.93146682,34.00266551,31.44107521,33.46929,37.76997,34.43796,32.82052,38.47459,34.04123,32.75356,35.24021,33.35109,34.16276,32.3996,37.22005,36.79453,37.11077,35.78261,30.90701,34.78002,33.67629,32.96856,32.78918,33.98086,31.77128,37.90493,33.86803,32.90698,33.41274,36.96615,30.48167,31.35021,33.35368,32.801,33.5221,33.54502,37.36648,34.79756,33.60998,31.87314,35.00751,38.71854,31.90567,0
172,36.59887293,38.54984568,32.44177064,34.03366117,36.20943496,32.93145497,34.45267895,32.42566927,32.75962,37.90808,35.54274,32.99955,37.43979,33.02422,32.61416,34.40189,32.31679,35.39727,26.98275,36.56427,37.73997,36.40161,35.08283,32.83083,32.46542,33.01976,33.44218,33.885,33.27459,33.83417,39.3616,33.51794,34.07357,34.26713,35.96517,31.01172,31.98922,34.14496,32.32207,33.59191,36.2489,38.24973,37.35754,34.5018,32.82055,35.40778,39.77946,32.28514,0
173,35.69964052,36.43146821,33.94238588,34.14934208,36.5395243,32.71803867,34.73002004,32.11585095,32.65054,38.67506,35.07922,31.73534,38.36265,33.07225,33.31129,36.42073,33.89462,34.91963,31.26057,37.19255,36.7943,35.89901,36.34276,35.78229,34.50197,33.88943,33.98892,34.06649,33.72058,32.4457,40.55115,33.5573,33.49522,33.38382,36.79856,32.63638,31.82695,32.31389,31.78659,33.60608,33.26634,39.99646,35.70811,34.77624,33.21663,34.87844,39.61859,32.32059,0
174,34.69564573,35.98389162,32.97548931,33.99254508,36.7630485,32.2260695,33.898241,30.77366674,33.52832,39.95838,34.42815,31.89174,37.04234,33.49258,33.56514,35.38983,32.26673,36.20682,32.102,37.77811,36.90924,37.1838,35.04873,30.22521,34.35808,33.40982,35.68995,32.87159,33.56291,33.28008,40.32061,33.84841,34.25966,33.75391,36.72289,33.02109,30.41775,32.83231,33.27873,33.36457,32.46139,39.38016,37.12325,33.82182,32.9574,34.99687,38.11625,31.49184,0
175,35.82848958,37.30770392,32.80929808,33.77233159,35.07321574,32.8677124,33.20830017,33.68370535,33.33574,37.62583,35.67489,31.21303,37.81606,33.90471,32.4914,34.83472,33.33894,36.34133,31.72507,35.64733,38.73875,36.06747,35.36307,23.18001,32.80285,33.36874,33.65986,32.52136,32.86948,33.02358,38.60704,33.56764,34.55719,32.23931,36.52887,30.39015,31.34742,33.43537,31.87428,33.15523,35.20028,37.67237,35.3029,34.73828,32.54517,34.63635,38.35225,30.98642,0
176,35.98523288,37.43696404,32.60376865,34.13394031,35.31861247,33.84387246,33.84055466,31.98200716,31.12858,37.79607,35.72355,32.20131,39.13826,33.62978,32.86834,35.17642,33.60519,35.75912,29.2042,36.02988,37.34151,35.52103,35.42651,34.47504,31.63572,33.84026,31.69294,33.95702,33.8451,33.6478,40.72712,33.58214,32.45672,32.89218,37.99666,35.59485,30.11854,33.45578,32.12573,33.34867,36.50807,35.15898,34.57504,35.39631,32.93248,35.12781,40.48054,31.79913,0
177,37.5860618,37.63500413,33.61970136,32.37332982,35.77171067,32.51996749,31.8545461,34.08848681,34.9369,40.1879,35.48691,31.85427,35.86338,31.25871,31.0122,32.24347,31.63139,37.02994,30.33544,35.94152,38.7108,36.75353,34.1547,32.12763,32.07497,30.9739,34.44101,33.33663,32.98942,33.67914,37.17384,33.1042,33.2721,33.35177,34.65038,29.74331,31.17902,32.33496,34.27276,32.16275,33.97705,38.85295,32.38354,32.04003,32.62658,33.78873,37.41392,31.66344,0
178,36.11119389,37.95375737,33.3168105,34.11884255,36.0080906,33.11520938,33.55130477,31.56708503,32.89828,38.70298,35.74254,32.41718,37.9134,32.66502,32.58415,35.55199,33.43254,35.47039,27.41874,36.59383,38.35448,35.94739,36.21299,29.04315,33.21669,33.81176,34.36421,32.19001,34.30048,32.52513,39.93517,33.80118,33.8846,32.93922,36.77314,31.73398,33.02287,33.26864,32.92305,34.01015,34.85694,37.96021,36.65499,33.34126,32.81059,35.24316,38.72091,32.39461,1
179,35.12081092,35.9572122,33.0467821,33.83379591,37.00893561,32.89515069,33.90312645,29.93069771,31.87461,38.81342,35.37826,32.71217,37.9687,33.57688,34.39589,35.1887,33.74302,33.76634,33.47622,37.66486,36.74006,35.82772,35.95031,29.64267,33.46382,33.27932,35.85095,33.70517,32.81197,33.12102,40.53717,33.51366,34.12416,32.5942,36.08937,32.20856,31.14709,33.53102,31.8716,33.23246,34.24055,37.24924,36.84744,34.98283,34.0481,35.60526,40.53108,32.34561,0
180,34.64892872,38.19684517,32.17004209,33.73976419,35.93781151,33.40452558,34.7988601,31.74165081,31.8558,34.50354,36.39602,33.60303,38.75226,32.10887,33.33304,32.99715,28.89508,33.23928,32.0048,37.45152,37.84644,37.90058,33.04331,33.21729,33.41084,28.59247,34.22902,33.70532,33.43997,34.7671,40.83245,33.6789,35.09726,32.98728,36.87734,34.76607,34.94678,33.56852,32.47268,32.81781,35.9962,38.54211,37.23935,33.82151,33.82576,35.13995,40.81516,30.34566,0
