,AKT1,ANXA1,ANXA2,APAF1,APC,ARID1A,ATM,AXIN2,BAP1,CARD11,CASP2,CCND1,CDKN2A,CRADD,CRYAB,CTNNB1,CTSD,DLC1,DNMT1,DNMT3A,EPAS1,ERBB2,ERN1,FLT1,FLT4,FN1,FOSL2,GSTP1,HNF1A,HNF4A,HSPA9,HSPB1,HSPD1,IGF1R,IL6,IL6R,INSR,JUN,JUNB,JUND,KDR,KIF1B,L1CAM,LRRK2,MAP2K1,MAPK8,MTOR,MYC,NDRG1,NF2,NFE2L2,PAK1,PIK3CA,PTEN,PTGS1,PTGS2,RELA,RET,RHEB,RNF139,SDHA,SETD2,SFRP2,SHANK1,SLC2A1,SOD2,SRC,STK11,TGM2,TP53,TSC1,TSC2,VEGFA,VHL,Y
120,34.2115472,35.90565928,36.42199039,34.05985702,34.0501649,34.01297575,36.29452733,31.67450615,33.17636785,30.98550966,34.24160917,34.58118378,31.13637917,31.49598,39.74976,35.54728,35.99854,34.09984,35.30813,32.02235,38.16432,34.46207,32.98067,34.43447,32.75743,39.94534,35.57919,36.19738,32.0399,33.92245,36.73928,37.95185,36.3577,35.93735,29.53223,32.33275,34.70679,33.6618,32.79512,35.31637,32.05758,34.15585,32.27306,34.86016,32.71439,33.89865,33.33055,32.65116,38.88366,33.79424,35.57414,34.6923,33.54185,37.28594,30.02392,31.91863,32.89089,30.60863,34.01778,31.93161,35.64338,33.58572,28.74969,28.60306,32.95628,38.45466,32.47964,32.81275,36.10391,34.97155,32.60673,34.96437,38.07121,32.4917,1
121,34.0643987,35.77370557,37.6432877,33.00615491,33.09236193,33.82037214,36.24134674,29.6647998,32.67289278,31.17781163,34.18412376,35.16770961,30.62015429,33.31223,39.6316,35.67265,37.18212,33.58966,35.49869,32.27394,37.89326,33.48902,33.44815,35.30848,33.13292,39.85844,34.89013,35.95822,31.95952,34.83002,36.72958,37.83894,35.66904,35.57736,30.73931,33.45183,35.30544,33.75494,32.477,34.67717,32.7674,34.11031,30.51065,34.47401,33.89687,32.92747,33.43481,32.7476,39.88423,33.72244,34.66891,34.10249,32.96841,36.32164,33.17441,29.59332,33.4158,24.73206,33.61308,31.93856,36.15334,33.1972,29.86879,25.00282,34.04181,38.59671,31.4785,33.29083,36.17276,33.86867,32.91363,35.32464,38.89165,31.5165,1
122,34.724642,34.84695606,36.31006201,32.35167737,33.1148941,34.0923801,36.72413676,29.41990099,33.08085915,29.06026425,34.12957579,37.72867611,30.4448013,34.20102,39.32821,35.85212,36.87103,33.85672,34.66261,32.39156,38.6275,34.58811,32.81996,35.44179,33.76498,37.02769,35.56094,35.57778,33.25365,34.61754,36.44271,37.93208,36.14594,36.3114,31.40354,35.06916,35.73969,33.4732,32.15161,34.45057,33.7485,34.68425,27.62668,35.12714,33.47812,33.51605,33.31664,33.62728,40.85133,34.42309,34.24712,33.89975,32.68642,36.59053,31.42682,29.14846,33.30076,25.17494,33.20012,32.08049,36.91678,32.70356,32.24826,26.96456,34.51199,38.82133,32.58386,34.25589,35.71626,33.8288,33.56574,35.92776,41.18658,31.66316,0
123,34.44007934,35.44433731,37.36648667,32.36952628,34.13288147,33.83857396,35.37948042,29.71933992,33.61117564,30.84378499,34.10146615,36.2191325,32.1302705,35.14179,40.02109,35.81561,37.37705,33.80774,35.29462,31.93997,38.10011,33.80152,33.152,34.98723,31.88776,39.29493,36.46163,37.31285,33.07602,35.96253,37.18527,38.54357,37.40439,35.84232,28.4351,34.21576,35.4465,33.74725,32.01306,35.03787,32.65913,34.18249,27.70644,34.32813,33.97062,32.44127,34.12378,32.68969,40.53052,34.47783,34.81954,33.8765,32.78191,36.03239,33.28383,29.47035,33.71729,23.02539,34.90741,32.3778,37.60678,32.72872,30.71569,26.67417,35.0766,40.0326,31.80956,33.66283,37.42042,34.27348,32.49516,35.14896,38.63575,32.5051,1
124,34.590242,36.13185132,37.52215646,32.91010226,33.69167141,33.96427921,35.07102433,27.07642914,32.29040075,31.33159336,34.39484909,37.63393892,31.18945659,34.14693,38.78962,35.38646,37.66348,31.85428,35.50932,32.80729,37.09323,34.98587,32.879,33.94745,31.83688,37.41951,36.31508,35.58455,34.21625,27.3579,36.8506,38.62304,37.23294,34.75156,28.58238,34.11466,34.92319,34.25536,32.89218,35.03101,31.41288,34.99456,30.33758,36.24874,34.06529,32.58635,33.37689,33.69713,40.7537,34.41565,34.7856,34.53951,31.97512,35.5678,31.03502,29.57495,33.92214,29.35797,33.36381,31.72856,37.64763,32.84141,27.11641,26.79426,34.77767,39.08968,33.26411,34.55576,35.79328,34.83143,33.64374,35.44295,40.37407,30.94975,1
125,33.82360865,34.89465215,36.46115431,33.33006762,34.46819139,34.06602093,37.19706588,30.34209743,32.27666349,30.55087284,32.9920502,35.54544997,31.75557366,32.87248,39.09027,35.67351,36.09919,34.51374,34.86983,32.6275,37.6336,33.47073,32.75356,35.32977,33.09317,37.10101,34.00926,35.27319,31.75837,34.28326,36.30643,36.66349,35.93924,35.50848,26.98311,33.21697,35.08612,31.26752,30.50385,32.23074,33.81281,34.5329,27.01425,35.59206,32.52994,33.67953,33.77589,32.21559,38.7725,34.10548,35.26061,33.39244,33.52686,37.85229,32.45383,30.19065,32.2143,26.27622,34.36285,33.44387,36.06734,33.68684,28.73224,24.88001,33.31212,38.24017,31.39071,32.44533,34.69619,34.03698,33.24758,34.61598,38.85681,31.19006,0
126,35.81683962,35.14539909,36.26586473,29.94252434,32.08496133,33.50491551,33.62020702,32.19296661,34.96286492,31.62910902,34.17124945,36.78365771,33.7367727,33.31648,38.11672,36.13026,37.62109,34.23438,36.19236,32.97802,37.65101,32.7628,34.70331,33.41832,34.30949,37.25903,37.68755,36.39522,32.52453,34.13947,37.21285,37.39641,38.57577,35.67955,25.11812,34.56106,36.76512,34.26965,35.23463,37.03016,33.22282,34.78081,31.3608,31.8952,34.62532,32.26271,33.77443,33.0841,39.39497,34.41833,33.63119,32.00622,32.70363,34.98491,32.12394,31.98291,34.88724,32.45039,34.26009,32.07659,37.62929,33.75565,27.81859,31.63332,35.26981,36.10601,33.19016,35.22962,36.43494,33.94682,32.98214,36.20999,39.94639,30.84443,0
127,34.4753204,35.16394346,37.16436812,32.72542586,33.48449862,33.8887342,36.09577942,30.5698176,33.42356035,31.08751324,33.9567168,36.34045351,32.15266078,32.65587,37.18452,35.97468,37.81144,33.90968,34.50115,32.36797,38.35865,32.82454,32.45287,35.88365,33.99632,38.88277,35.65953,35.25033,31.81134,33.85916,37.12324,37.27163,36.24462,34.60124,29.02682,31.82822,35.44341,32.71208,31.74028,34.02837,34.16407,34.51007,30.83406,34.53632,33.89119,33.24528,33.16767,32.87063,39.60746,32.75566,34.75859,33.96775,32.61149,36.59868,31.91981,30.15897,33.46722,27.02814,33.97885,32.24889,35.92923,33.20784,33.3995,27.6765,34.78053,38.3034,30.34146,32.98789,36.40793,36.00277,31.79625,34.98042,40.06734,31.69395,0
128,34.26061413,35.39359656,36.35609398,32.85729893,33.43264701,34.10302758,35.83447536,31.77550061,33.35598867,29.85734804,33.60612521,35.42776636,30.11576386,32.53204,38.71427,35.51259,36.74943,33.98013,35.21268,31.77702,37.64952,33.8037,33.03416,33.72332,32.50824,37.6474,36.34483,35.10438,31.01218,32.63002,36.64877,37.13939,35.9131,35.0251,34.74756,32.90464,34.23687,34.26373,33.62299,35.38969,32.06756,33.96066,32.12619,33.88208,33.56405,33.26542,33.45802,33.33623,39.33762,34.3514,35.27333,33.78892,33.0539,36.787,33.10161,32.6678,33.25165,27.88723,34.31269,32.03672,36.08241,33.72033,31.08633,28.48121,34.43155,38.79722,31.08054,32.97633,36.05558,34.06603,32.64737,35.08841,39.02318,32.13149,1
129,35.47905836,36.25813306,37.73193018,31.46327029,34.34321289,33.51890507,34.76691972,31.05299842,34.27007127,29.48651708,34.60901658,33.63507234,31.70405284,32.90923,39.52381,36.26265,36.73251,32.17681,35.29221,32.74824,38.79035,34.21747,33.04664,33.23632,32.43826,37.6329,37.00714,36.74475,31.18311,26.61707,36.66262,39.65987,37.41981,34.8816,32.00544,34.96441,35.2601,33.19343,33.31199,35.58758,30.98943,34.23038,33.17909,33.49304,35.41734,31.70623,33.06156,33.29247,41.92932,34.24519,33.80653,32.33764,32.93885,35.26078,29.99063,28.95648,34.90472,28.36205,34.52589,31.293,37.14341,33.34748,31.74949,25.47225,36.19351,38.00517,30.88352,33.69801,37.00616,35.22453,33.03847,36.0492,36.49506,33.00361,0
130,34.60835698,36.47043766,37.29494058,32.59074507,34.11647204,34.06247243,35.30944893,31.91678813,33.56043816,32.87241185,34.58758942,35.47953796,32.05016319,33.57198,38.80843,36.30664,37.14522,34.29065,35.01207,32.89656,38.86848,33.44585,32.97324,35.76817,34.93919,38.87596,36.47779,36.62095,33.14958,35.91815,36.76123,37.91103,36.3777,35.35869,32.24876,33.18291,35.91342,34.24786,33.62178,36.52607,33.89657,34.65663,31.03764,33.92484,34.3027,31.60972,34.13382,32.85484,40.81756,34.39628,34.64195,34.52728,32.10043,35.52357,31.006,31.48607,34.22024,24.74093,33.18821,32.61463,37.46176,33.09985,34.74721,25.59661,35.39391,38.97909,31.90245,34.07839,38.35193,33.65036,32.48402,35.56573,39.0698,32.3342,0
131,34.78893395,35.75341596,37.68975092,32.37722066,33.66938748,33.91777844,34.79771483,31.34690199,33.61220415,32.2503688,34.53622886,36.12072211,33.7210478,31.58444,38.53413,36.59515,37.5091,35.31147,34.07259,33.68629,38.62162,34.23024,32.0398,35.14942,33.25689,40.60027,35.83867,36.24571,31.40975,32.68656,36.16298,38.14755,35.69918,35.82583,32.58077,33.94672,35.70908,35.26165,34.67523,36.62956,34.12342,34.01232,28.14807,33.44092,34.37255,32.50038,33.58751,33.54548,40.01496,34.18696,34.69742,33.09986,33.11662,36.0275,33.41251,30.97708,34.4611,29.47182,33.4794,31.44245,36.58117,32.81314,34.78798,28.89629,36.0122,38.18595,32.09929,33.7239,37.50413,34.82605,32.99333,35.0858,38.66058,31.96082,1
132,33.56482928,34.77561115,36.53321938,32.98720256,34.20337363,33.27142348,37.38277711,30.56879619,33.02325325,31.66303138,33.29655392,35.17963148,31.73325655,33.06998,38.7689,36.02386,36.1773,34.68993,34.78148,32.04298,37.05952,31.90182,32.61507,35.71667,32.35836,38.52115,35.03694,35.18898,32.0401,32.75653,36.87173,37.3649,36.80287,35.62663,31.41989,32.97027,35.15065,32.99463,32.46713,34.68959,33.07715,34.25612,28.11843,35.41817,33.23021,32.59903,32.93561,33.55998,39.37661,32.32269,35.48174,34.48022,33.32867,36.74495,32.2658,30.21008,33.01587,26.88908,34.0421,32.6896,36.96195,33.18185,32.15435,29.57742,33.87355,37.95916,31.40243,32.60322,35.60776,33.88669,33.47414,34.64061,39.61275,32.07053,0
133,34.43621764,35.65844325,36.00758178,32.67373175,33.93305005,34.03163417,36.27143672,30.53349279,33.12673855,29.64136831,33.8684938,36.90744966,30.19096126,32.81571,38.3856,36.54661,35.00817,35.63469,35.66176,32.84823,39.26052,33.74558,32.69697,36.62055,34.88216,37.4524,35.78892,35.23417,31.01439,32.16236,36.74251,37.26012,36.14337,35.50388,29.15728,33.22467,36.13852,33.10403,32.30446,35.36486,35.21864,34.8847,25.71622,35.53733,33.43756,33.3283,33.64637,33.63838,39.45282,33.7866,35.03969,33.34832,32.92268,36.79048,31.09729,27.86086,33.46743,26.2896,33.83136,32.68966,35.56776,33.44969,25.10454,24.17968,33.71716,36.43474,32.07447,33.30821,33.80076,33.74211,33.48919,36.15955,40.22837,30.87483,1
134,34.03603952,34.94098277,36.17254759,32.57286343,34.11475277,33.4155342,35.68912156,29.77724926,34.03352911,31.47579014,33.7806164,37.78678747,33.36919255,33.55582,38.41443,35.50751,35.98826,35.12963,35.2444,32.43757,38.91987,35.18857,32.53152,35.06129,34.2151,37.40865,35.93228,34.80641,33.36656,33.4274,37.41713,37.75732,35.99004,35.90658,27.39291,33.62044,35.72081,32.3813,32.41135,35.60685,33.61013,33.73677,25.15956,35.64703,33.59427,33.60599,32.94606,33.01954,39.66945,34.26415,35.57776,33.93227,33.85622,36.45352,30.50891,28.45525,33.90977,27.77078,34.849,31.57645,36.44675,33.19499,24.33171,24.84435,34.05683,37.00075,31.32585,34.00015,33.77433,35.48092,33.54532,35.40653,40.80715,29.4119,1
135,34.74809285,35.73938526,38.76595714,32.54476916,34.93871747,34.73713485,35.69153717,30.48100508,31.77915233,28.85245282,34.26728165,34.99132437,31.84488648,31.51311,39.44224,35.39495,38.42334,34.41039,35.84155,32.11929,38.65278,31.1882,33.03856,36.39201,32.52442,40.41629,34.11035,35.9774,29.39421,22.2805,38.54465,39.07088,36.79901,35.44865,35.74304,33.46876,34.68086,32.6833,31.27814,30.14264,34.11148,33.74959,31.1543,33.38688,34.35379,34.32061,34.06351,33.43182,39.98164,32.34344,35.74915,34.84678,34.03503,38.90838,35.31525,32.9347,33.22314,30.13673,36.38768,34.23333,35.42543,34.02696,29.70281,26.18852,35.25299,38.5874,31.04888,30.02864,34.0963,35.88396,32.03623,33.55522,38.75436,30.21203,1
136,34.25923722,35.93423822,37.17021649,33.11933869,33.70825666,33.96198756,36.03825407,31.55114704,33.14150817,30.32678684,33.58086221,35.60238168,30.04020231,32.61136,38.92185,35.75155,37.14784,34.44509,35.0256,32.39012,37.87763,33.84516,32.60949,33.42277,32.23592,38.8197,35.14346,35.97261,31.76023,33.23876,36.95557,37.53194,36.0752,35.3705,30.91364,33.51669,33.99644,34.01991,32.79868,35.2805,31.78843,33.99358,31.47664,34.63757,33.52555,33.07951,33.62405,32.6568,38.69,34.05954,35.20611,34.10924,33.12564,36.77402,32.15844,33.37263,33.06537,28.37355,34.2784,32.45119,35.54287,33.56349,30.97093,28.02938,32.88194,37.87188,31.73721,32.96368,35.36712,33.74497,33.19547,35.21609,37.16506,32.26589,1
137,34.49977719,36.07542699,37.49919204,32.51130056,34.24741274,34.35624968,36.0570704,28.7073452,32.8925538,29.27117896,34.68612489,37.88261343,30.84847381,33.28445,39.92804,36.41971,37.58164,34.65228,34.8555,32.0146,38.7551,34.04153,32.80182,36.91835,34.34886,38.82208,35.26175,36.12558,32.69349,33.64639,37.27286,38.82542,37.4065,35.74339,33.04862,33.74861,36.17309,34.79777,34.37782,35.46903,35.00516,34.8046,27.64377,35.44979,33.88575,33.98935,33.50037,33.86373,40.65691,34.19458,35.77544,33.88359,33.21226,37.065,34.76631,31.75834,33.44637,29.10362,34.68174,32.97148,37.28405,32.94755,33.02793,24.81701,35.73874,38.36105,31.97013,32.88852,36.69992,34.38284,33.05363,34.89206,40.34498,32.21194,1
138,34.07397923,35.78238245,38.11564782,33.33904098,33.93931234,33.53487804,36.02968632,28.7678832,32.77407632,32.00861824,34.34587988,36.17849969,32.01699477,33.089,40.22382,35.9527,36.3379,34.17396,34.76321,32.92448,37.57177,31.76968,33.15128,34.50709,31.50188,39.16308,36.03924,33.47895,30.53556,31.72261,37.10511,38.59132,37.22373,34.33762,36.09935,33.19791,33.84641,34.75548,33.90331,36.28013,31.73025,34.31451,27.45705,33.71569,33.63199,32.89709,33.65675,34.53971,41.12685,34.31653,35.94856,33.06144,33.39167,36.9981,32.12258,32.03216,33.91448,26.94978,35.42969,33.77523,36.52092,33.31859,31.98581,27.81795,35.82371,39.10554,31.23049,32.94922,37.32508,35.11894,32.59069,34.39477,39.13877,31.8472,1
139,34.03503834,34.80825576,35.27809677,33.43647007,34.44731915,33.73669063,37.19872314,30.83050421,32.92969412,30.43593928,33.69257683,36.21060187,30.35202941,32.72005,37.52541,35.94679,35.55785,35.31034,35.35282,33.11661,38.3032,33.68881,32.33518,36.63583,34.22619,37.93469,34.11186,35.18529,32.2897,33.22203,36.45004,36.78747,35.70274,35.56503,24.79016,33.06974,36.10157,30.58309,30.99384,33.65344,35.46087,34.01223,28.88604,35.73464,32.99846,33.37258,33.79225,31.58985,39.52535,33.56061,35.00859,33.59812,33.43097,36.63263,31.29206,29.60499,32.42465,26.0388,33.017,33.23338,35.81284,33.59804,29.20161,25.42781,32.75397,36.23115,31.50487,33.28906,34.97469,33.82559,33.79558,35.48779,40.4874,32.10331,1
140,34.90493819,35.3760842,36.82833571,32.15157927,33.93349785,34.58959441,36.91324703,30.23856882,34.2412321,31.019045,34.37031412,36.86805217,32.03129138,32.99365,38.08552,36.37931,35.92187,33.74886,36.55032,32.17379,38.05036,35.22091,32.94734,35.52172,33.70267,38.5277,35.11391,35.20877,31.92784,33.61077,37.58369,37.17203,36.79803,36.85349,25.53195,34.54476,35.17956,35.31076,33.33688,35.78207,34.53718,34.48356,23.9097,36.48367,34.43106,34.34369,33.15428,33.0778,39.38996,33.81562,35.44748,35.7451,33.07321,36.82525,35.1958,32.06554,33.10362,28.69579,34.64291,32.72296,36.56678,33.92306,25.05363,25.92291,33.80645,37.92024,32.61234,33.15017,34.49843,33.78216,32.55074,35.26739,40.59055,32.94352,1
141,34.69578071,36.30290219,38.10810463,33.10846535,34.51577757,33.60687243,36.24694168,30.5354233,33.77063252,31.38433025,34.46065189,36.25142506,33.10742088,30.90399,40.21273,36.06469,37.47056,34.10763,36.16148,32.81653,37.91295,32.44092,33.27468,35.95639,33.31608,39.3116,35.90355,35.86324,30.2623,32.54256,36.42739,37.37697,36.55958,34.91042,29.6046,34.40166,35.83991,35.02192,33.78873,35.72365,33.2457,33.96424,30.58267,35.16822,35.24655,33.67402,33.38621,33.62511,40.21623,34.09613,35.36087,33.57529,32.72741,36.90906,33.33843,31.39421,34.68291,28.22451,35.13822,33.07783,35.81434,33.15418,30.70514,28.32888,35.48481,39.28865,30.27745,32.91098,37.19628,33.57369,33.81338,36.029,37.96781,32.23903,0
142,33.68315608,35.67465063,37.19579755,32.64477295,34.14687329,33.96121664,35.96434316,30.62239908,32.03187541,32.47863582,34.19425997,35.32560251,30.09732058,32.48259,37.29195,35.75568,35.62272,33.68507,36.21933,32.01246,36.30102,33.41492,33.57777,34.21614,30.99577,38.60581,35.8563,34.87895,30.84939,31.16842,37.52538,38.12101,37.9786,35.34734,28.35517,32.51376,33.42475,33.19065,31.55141,34.18712,31.322,33.76859,33.96729,33.72388,33.10171,33.742,33.16136,33.80534,39.678,31.87125,35.69944,34.19112,33.64364,37.95243,32.22515,30.37841,32.24948,23.11722,35.28508,33.04827,36.6993,33.48286,30.97318,30.20717,34.23082,38.65137,30.53232,33.05589,35.41404,35.65805,32.7817,34.52622,39.33652,30.72246,1
143,34.71243173,36.77826122,39.01573692,32.00247333,33.96651456,34.25457625,35.90235283,31.91575375,32.15310428,31.1399316,34.08852647,35.72271514,31.23392119,32.71336,39.73096,36.0728,38.01578,34.2361,35.77532,32.25937,37.12478,31.54766,33.81659,34.75177,32.63662,40.25499,35.84409,35.68357,22.60832,24.17758,37.12527,38.23392,37.68565,34.80368,33.69813,33.41573,34.52911,33.63565,32.77824,34.42289,31.89926,34.55785,34.4495,33.25846,34.40147,34.12051,33.88527,33.88652,40.23399,34.69677,35.8684,34.05571,33.89106,37.51162,32.92863,30.95017,34.56316,30.53474,35.55301,33.26381,36.07721,33.08047,31.87681,29.78036,35.72883,40.062,33.0088,32.78979,38.1816,35.21328,33.43814,33.98146,38.56541,32.94954,0
144,33.65506741,34.35483825,36.13328034,32.72091617,34.44493235,32.97733955,37.66287981,30.83656737,32.69979761,31.16647259,33.00385618,35.3566161,31.81762179,33.20327,38.97666,35.98584,35.66644,34.64203,34.52845,31.77342,37.29073,32.29007,32.08048,35.61906,32.33326,38.19627,34.95178,34.98847,32.3011,32.99744,36.67669,37.20502,36.68392,35.61946,30.74292,32.95577,35.32112,33.02067,32.57086,34.52856,32.76377,34.26848,28.14958,35.38328,32.99619,32.21947,32.63143,33.27263,39.32918,32.09383,35.43702,34.54009,33.35754,36.84141,32.39929,30.09135,33.12001,27.17847,33.87021,32.72778,37.08998,33.08811,32.14722,28.50523,34.00366,37.66251,30.0472,31.8707,35.457,33.3599,33.5372,34.2793,39.74739,31.36942,1
145,34.71083808,36.07558622,37.88326681,32.49680104,33.88914454,33.82562706,36.57641025,34.52182908,32.40708232,31.78910728,30.30657975,34.01868595,28.37200193,31.59183,39.91805,36.41504,37.8667,35.37762,35.89922,34.4997,37.25287,32.5362,34.79801,34.2277,30.43766,40.73009,35.30708,36.71356,28.70427,22.89586,37.8949,36.96187,37.37503,35.02862,33.1141,32.42827,34.57045,32.81254,32.89718,34.82012,33.23185,34.66387,30.60414,34.15523,34.79249,33.69097,33.4987,32.02596,38.43129,33.91201,34.65956,35.48444,33.91546,37.48099,29.22824,32.39775,33.46775,20.79409,37.09815,33.18109,36.12892,34.38121,34.35667,29.01873,35.55054,38.42595,32.836,32.33157,34.95969,33.64502,33.79259,36.27665,37.24301,33.42649,1
146,34.02594501,35.07105215,36.56993344,32.71658648,34.69326728,34.18280199,35.91952769,30.80913867,32.67614938,29.21538034,33.95110893,36.64029754,31.73604363,35.10303,39.76455,36.19467,36.16644,34.44532,34.42215,32.2658,39.0574,34.2641,31.68295,36.52303,34.03533,37.77591,34.78694,34.52826,32.6842,34.87812,37.13387,37.69354,36.53622,36.65725,26.32531,34.57824,35.95065,34.16651,32.019,35.34749,34.39438,34.3815,30.61473,35.08042,33.1965,34.03496,33.26544,32.55792,39.71853,34.05801,34.90957,33.81878,33.88523,37.81229,30.45548,30.84218,32.7749,29.27951,33.93555,32.80846,36.07124,33.27025,27.6503,27.84848,33.41359,37.11875,31.61336,32.9543,34.48205,34.28293,32.90719,35.15545,39.62055,31.81819,1
147,34.39071161,35.0233253,36.81232674,33.03466381,34.08593991,34.03535238,36.96207317,30.04039432,32.94072226,31.43899752,33.51899913,33.80909748,31.73236725,31.67175,37.3382,35.50748,36.39155,33.4021,36.10292,32.31455,37.12998,32.21942,32.35242,33.73025,31.79874,37.84129,33.82981,34.66884,30.81961,33.58425,36.14179,37.24146,35.81424,34.06743,31.79455,33.03337,33.68544,32.32295,32.01602,33.22919,32.26479,33.96147,29.44264,34.154,33.70312,32.85908,33.89463,32.00343,38.08178,34.0173,34.76739,33.84377,32.97068,36.64473,32.16965,28.9013,32.41486,26.00668,34.6958,32.80751,36.12415,33.37112,29.95835,28.45628,32.81393,37.89508,31.467,32.25649,36.53612,34.17004,33.03152,34.51541,37.12501,32.78187,1
148,35.04585413,36.14834754,37.08089532,32.99780044,33.79593016,33.00091765,34.48144706,30.10893918,33.1534069,31.93118676,34.56257952,36.39920279,33.2887626,34.01145,39.68119,35.60654,37.24652,34.70275,34.78847,33.19555,37.15047,34.18125,32.61104,33.7388,32.04283,38.97395,35.328,37.34132,33.02381,34.18675,36.37384,38.9145,36.21947,35.06328,24.97191,33.47436,33.84566,32.08401,32.29991,35.52258,31.33693,33.3516,27.26441,34.20995,33.69632,33.11217,34.13204,32.42618,40.26191,33.94758,35.27037,33.98023,33.26579,36.1582,29.31258,31.1985,34.10862,27.56304,35.11926,32.58552,37.57823,33.01669,31.13761,27.69246,36.21928,38.28305,30.91549,33.49216,37.12621,35.38378,33.43866,34.61443,38.40359,31.67908,1
149,34.20948822,35.76387524,37.88800313,33.96004522,33.33193878,34.35155087,36.24782699,33.19051779,33.6756914,29.6292221,33.92590235,33.56135253,28.89621448,31.7502,36.40873,35.14181,35.56853,32.68456,35.20697,31.52401,35.00093,34.05259,32.30003,31.96464,29.06185,37.70681,35.32459,35.71724,30.77719,21.25018,35.62908,37.28679,36.30682,34.88207,29.33017,32.65448,32.32901,32.27599,31.18891,35.24645,28.74753,34.23125,35.23253,34.01014,33.59379,33.348,33.90316,34.37274,39.49519,33.53788,35.35321,34.23232,33.28652,36.37985,29.61315,27.73951,33.35491,24.39133,34.74826,34.47188,34.71338,33.69714,24.95644,28.3576,33.48859,37.83624,32.39901,33.29546,34.77718,34.88776,33.47421,34.8468,37.43957,33.42758,1
150,34.36852287,36.450848,36.00414516,32.76983243,34.04004233,33.25755713,35.7889874,29.49213524,33.18774128,30.60941608,34.27473798,34.11915105,32.62543529,32.74845,40.24842,34.64137,38.04397,33.33361,35.21843,32.06752,36.58449,33.85234,32.84729,32.64727,30.85576,38.35777,35.95635,33.37711,32.21606,32.26232,37.06331,39.41028,37.11162,35.19843,32.22151,34.14995,34.06956,32.43788,32.48794,35.44368,30.501,34.02812,31.9254,35.69791,32.80089,33.28117,33.28648,32.91873,38.68688,35.55171,35.62859,34.80997,33.47643,36.06082,30.80302,31.24314,33.05121,27.7052,35.28663,32.57983,36.762,32.96196,29.38055,30.33825,32.37703,39.82783,31.88258,33.46242,37.04759,35.03465,33.96017,35.49047,36.77261,32.42761,1
151,35.6433642,36.84249348,38.20854852,33.29799923,34.59523076,34.2631677,36.04309685,27.22366162,34.09291748,32.39542325,34.96386766,35.77436598,34.35000095,33.46321,37.7219,34.62558,37.90031,34.12198,34.82904,32.26169,38.11065,32.50225,33.35373,34.84521,32.71033,38.01347,36.99784,35.12542,28.8109,30.78428,38.09291,38.34623,37.02225,35.64235,29.20366,33.38876,34.77483,33.55909,33.85651,35.63302,32.77615,34.2471,25.03316,33.57166,35.41631,32.07378,33.22208,34.49015,39.79477,34.00996,34.36398,33.93533,33.0913,36.13747,31.13228,31.60897,35.35126,30.35212,34.80806,32.13971,36.41732,33.26041,29.49577,26.19514,35.30339,37.26663,32.77929,33.01614,35.09066,33.42502,33.04021,35.91755,40.24808,30.37936,1
152,34.79746272,36.17604159,38.83688678,32.93188581,33.94199336,33.86694662,36.40662427,30.77591447,32.48168416,32.16902299,33.98217395,34.76151047,31.47905161,32.90767,41.11038,36.03145,38.71965,32.84455,35.5144,33.28509,36.5278,34.08623,33.76667,33.83008,31.68666,40.81324,35.68606,33.54175,32.57966,32.62161,37.7974,38.46889,37.53952,36.48824,31.61313,34.54492,34.77228,34.39802,32.41076,34.72719,31.84016,34.17461,31.32082,33.94394,34.1683,33.83778,33.81666,33.91578,40.10703,34.72607,35.68901,34.13971,33.55637,36.85509,31.58706,30.45505,33.18268,25.45947,34.9334,32.92632,37.09368,33.38305,32.07784,26.66081,36.02347,41.75615,33.2035,33.45319,35.60074,35.16721,32.10992,35.49509,38.25743,32.57092,0
153,34.38923877,36.29034726,38.02277734,33.1375758,33.70767442,33.22163812,34.93638974,28.15656422,32.7781361,31.21913971,34.54692917,33.38736279,33.2861183,31.92239,39.35923,35.54129,37.51726,33.89765,35.04101,32.51131,38.51488,34.69893,33.28586,33.4653,32.46017,39.14906,36.01765,37.4675,30.67336,26.62606,36.95034,39.12936,38.26389,35.94606,33.69135,33.49857,34.05857,32.67539,32.86757,35.06513,32.08068,33.71286,34.94324,34.84053,33.70677,34.01584,33.54318,33.36589,40.0918,34.41642,35.67976,34.68556,33.45945,36.84917,30.006,30.57652,33.98415,25.70926,35.3079,32.59456,36.1452,33.5293,33.43823,27.95646,35.14843,39.01142,32.58611,33.27754,33.84859,34.88632,33.77151,35.56649,37.04512,32.64742,0
154,33.69270853,36.74279386,37.14957692,33.03339078,34.45974443,34.65195999,37.51786064,30.36470527,33.02478408,29.92091386,31.85504898,33.39196697,30.87751035,32.53567,38.36319,36.26882,35.47073,35.34024,35.35618,30.15967,38.52523,32.11593,34.3119,34.70225,33.03183,38.43154,35.22357,35.49321,25.42964,25.51808,36.46921,37.17245,37.20148,34.72037,35.85428,34.08552,33.57107,34.94235,33.89114,36.1971,33.23717,34.77839,31.73212,34.18102,33.31611,34.21106,34.15395,33.72756,37.90273,33.49275,36.10861,34.31271,34.54255,38.6934,30.81026,34.40376,33.75387,27.5635,35.4139,34.35968,35.34173,34.85888,35.52505,26.23975,31.64818,37.6327,31.23675,33.43639,35.15991,33.04185,33.93046,35.82599,35.78076,33.25149,1
