,AKAP1,AKAP10,AKAP12,AKAP13,AKAP14,AKAP4,AKAP5,AKAP7,AKAP8,AKAP9,CAMK2A,CAMK2B,CAMK2D,CAMK2G,CAMK4,CAMKK1,CAMKK2,CKS1B,CKS2,DAPK1,DOK1,GIT1,GIT2,LCK,MAP2K1,MAP2K2,MAP2K3,MAP2K4,MAP2K5,MAP2K6,MAP2K7,MAP3K1,MAP3K11,MAP3K12,MAP3K13,MAP3K2,MAP3K3,MAP3K4,MAP3K5,MAP3K6,MAP3K7,MAP4K4,MAPK1,MAPK10,MAPK11,MAPK13,MAPK14,MAPK3,MAPK4,MAPK6,MAPK7,MAPK8,MAPK8IP1,MAPK8IP2,MAPK8IP3,MAPK9,MAPKAP1,MAPKAPK2,MAPKAPK3,MAPKAPK5,PACSIN1,PACSIN2,PACSIN3,PAK1,PAK2,PAK3,PAK4,PAK6,PDPK1,PKIA,PKMYT1,PKN1,PKN2,PKN3,PRKAA1,PRKAA2,PRKAB1,PRKAB2,PRKACA,PRKACB,PRKACG,PRKAG1,PRKAG2,PRKAG3,PRKAR1A,PRKAR1B,PRKAR2A,PRKAR2B,PRKCA,PRKCD,PRKCE,PRKCG,PRKCI,PRKCQ,PRKCZ,PRKD1,PRKDC,PRKG1,PRKX,PTK2,PTK2B,PTK6,RPS6KA1,RPS6KA2,RPS6KA3,RPS6KB1,RPS6KB2,SH3KBP1,SKP1,SKP2,TAB1,TAB2,TAB3,TEC,WNK1,WNK2,ZAP70,Y
138,33.34776408,34.04093758,33.76087166,34.85386709,21.03897075,20.92292865,29.97004914,31.49565483,32.62007128,35.18150745,28.24320077,28.41380374,33.57554565,32.5691404,31.15364711,28.87412666,32.56352212,34.05857081,34.12857436,32.89838,32.15972,32.38331,33.60338,30.55147,33.63199,35.5329,33.95051,34.02063,32.92668,30.08981,31.45178,32.35145,33.27653,31.96098,33.04971,34.48456,31.84276,33.23364,31.87818,32.21169,32.31905,35.89927,34.61884,31.76118,29.61397,31.87256,33.42723,33.90151,24.88348,32.69225,32.6141,32.89709,30.01517,21.31822,32.42932,33.57085,34.06732,34.9623,32.48486,33.37055,24.50536,32.43878,28.35289,33.06144,33.5394,31.13949,32.40474,28.53747,33.44457,32.06881,30.42633,34.41009,34.48883,30.83812,34.12147,30.40672,31.24378,31.64074,34.02535,32.54428,20.99503,34.01118,34.93966,20.97998,37.68001,32.85747,33.37057,28.91386,33.13722,32.22843,31.13877,25.12027,33.95802,30.45566,31.73599,31.89796,35.64234,30.75129,32.8987,35.64909,31.2665,27.0826,31.94766,32.81497,35.40453,34.10687,32.50918,33.58898,38.12979,32.86591,30.19737,36.33867,32.4107,29.42099,36.17592,28.11022,28.85901,1
139,33.81363718,34.02676404,32.16724016,35.97770111,23.44751514,20.87496554,29.43536599,32.75717354,32.5368982,35.96930759,25.48687735,30.87439881,33.97605743,33.33297892,30.60321666,30.00902828,32.0125124,32.84106171,30.1806091,34.29077,30.46743,33.13136,35.58121,29.90701,32.99846,33.8692,33.11028,33.30812,33.46046,31.33113,32.25661,33.0174,32.88945,32.42674,33.43964,33.77419,32.94227,34.58337,32.90837,32.74345,32.07756,35.04102,34.01994,33.68498,29.90939,30.69345,33.24942,34.22084,25.02773,31.00774,31.33913,33.37258,30.77695,22.44608,33.80322,33.00847,33.89111,34.17684,32.87807,33.16634,24.89604,33.27371,29.79758,33.59812,33.44858,30.9177,31.70892,24.96181,34.01875,26.88446,28.15962,33.97416,35.01589,31.04175,34.57982,31.07888,31.70207,31.71773,33.25555,33.21581,20.62577,32.85219,34.55824,23.97246,36.8466,31.97363,32.74392,28.9713,32.63206,32.43364,31.78195,25.93902,33.00396,30.29659,31.85967,33.36784,34.4231,34.09858,32.64175,36.12219,33.49602,26.17145,32.38915,33.70331,34.97139,33.98912,32.25629,33.41746,36.84824,32.53229,31.81841,35.78549,31.91291,31.54471,35.59925,30.16878,31.82091,1
140,32.26826074,34.00460178,33.59961988,36.4025534,21.03897075,22.95081322,31.30801221,32.85824292,32.94773059,36.63038758,23.24045319,21.05826289,34.78598178,32.68637348,25.73191972,28.97463431,31.78330363,34.22537566,32.71569413,34.83168,32.25901,34.41671,34.54747,32.57523,34.43106,34.91511,34.58365,34.39705,34.98411,31.23812,29.48518,34.04192,30.95288,30.8667,32.48348,34.56267,32.90541,33.85878,33.01415,31.66353,32.22671,34.93228,35.21776,33.23905,29.96343,31.95564,34.22741,35.32826,20.8447,32.1372,31.01519,34.34369,30.84506,21.31822,34.57345,33.465,34.35579,35.28178,31.08765,33.32042,25.74842,33.68807,30.23957,35.7451,32.94586,31.4646,33.80239,27.34977,32.60116,25.78546,21.25388,34.63421,34.76951,31.36629,34.83165,31.65519,32.90029,29.55685,32.98536,33.54403,22.95776,33.7631,34.04742,20.97998,38.35767,30.39032,34.11343,29.52686,32.02007,31.85651,30.51265,23.22363,33.47783,32.02391,33.33801,34.74059,35.01688,30.93509,33.87603,35.61925,33.34399,24.33479,31.97007,31.95394,36.39807,33.65103,31.20767,34.75539,36.97994,31.15387,31.26636,36.86361,32.60375,33.18253,36.26772,31.48296,30.34218,1
141,33.89456845,34.86628611,33.97958786,36.46519583,21.03897075,26.93947066,29.81818244,33.34586236,33.4121375,35.20621795,21.23015911,28.26438272,34.40316659,33.28343838,30.27602277,30.65714086,31.91442198,28.16361562,31.66746104,33.23893,33.38707,34.31398,34.99388,32.54593,35.24655,35.69812,34.23963,34.31411,31.93784,30.84182,31.98216,32.89611,31.61053,33.72863,32.70538,34.15076,32.47059,33.9016,32.81746,32.31425,32.72098,35.89903,33.7244,32.40059,29.84455,32.01932,33.96,33.63348,24.12269,31.19358,33.95609,33.67402,29.2964,21.31822,32.78451,33.86647,34.1012,34.40173,33.06966,33.44885,30.49289,33.3856,30.82581,33.57529,34.82605,29.76828,31.94827,21.16752,33.82379,32.33534,30.05967,34.68589,34.43269,30.31238,34.25327,30.88765,31.44929,30.82813,34.25507,33.20604,20.99503,34.19182,33.0158,20.97998,37.89483,32.98678,33.59528,29.75165,31.45787,32.65833,31.5339,21.22272,32.92853,32.63681,31.39084,31.29343,34.94452,32.7542,34.49573,36.25608,33.73783,27.71867,34.02026,34.86303,35.41282,33.70624,33.12677,34.68728,38.01199,32.36023,31.38124,35.72308,31.94443,32.07371,35.71623,23.10495,31.00702,0
142,33.44590398,34.03627028,34.21229164,34.83942137,21.03897075,20.92292865,28.97636425,32.07782644,31.815644,36.10508977,27.84219934,25.27370745,33.84079464,32.62439035,29.97842317,29.85264212,31.81677607,34.93047873,31.84047841,33.72009,30.98285,33.25313,33.67033,30.32342,33.10171,34.78618,32.59077,34.39295,33.16618,29.89732,32.1467,33.3978,31.6371,32.19768,33.1846,34.39395,30.98703,34.8886,33.00297,31.49537,32.59216,35.47583,34.04137,32.12221,27.57939,30.08994,33.22052,33.28259,20.8447,31.86011,32.03715,33.742,29.50734,21.31822,34.06647,33.8704,33.86492,34.77557,32.8222,33.76665,21.41607,32.29837,29.20329,34.19112,34.4218,31.78419,31.65645,21.16752,33.22059,30.75335,30.63179,33.61328,34.33658,31.32952,34.24486,30.17913,32.31329,32.11161,33.09157,32.6312,20.99503,34.02654,34.48208,26.66665,37.39508,30.71028,33.30012,29.29073,33.58723,31.44232,30.9506,21.22272,33.58691,31.63576,31.23473,32.06693,35.1376,31.567,33.62411,35.33213,31.26747,25.55622,32.55225,30.98684,35.23231,34.37373,31.36075,34.27991,37.8899,33.22148,30.20359,37.22102,33.0695,32.1399,36.33656,28.6937,28.78387,1
143,33.11662589,34.97028233,35.06826874,35.43775122,22.89546591,26.67352975,28.8070811,32.0143382,32.3680095,35.18005964,25.6261569,29.03908373,35.23491031,33.2318534,30.66979019,31.59279042,32.2502726,35.09119105,33.12113163,33.76864,31.44189,33.69392,35.12109,29.0559,34.40147,36.12478,33.27071,33.84832,33.904,27.88485,31.72159,33.0791,32.46376,31.61422,32.81581,34.9068,32.6376,34.28609,34.1343,32.49642,33.08076,35.87739,35.50741,32.64836,28.47845,32.03763,33.95355,34.97531,28.90693,32.03866,32.69584,34.12051,30.45476,28.29557,31.96034,33.51312,34.91748,35.24282,33.09237,33.49598,24.74095,33.06154,28.87876,34.05571,34.3139,31.721,32.29458,24.9895,32.84966,32.85326,27.81686,35.33171,34.57382,29.73682,34.168,30.83117,32.73803,33.34069,34.50481,33.91107,20.62577,35.15042,34.77469,22.60142,37.69129,32.68014,33.2181,31.7092,32.84594,32.47955,30.76538,26.70399,33.9077,28.79304,32.24905,32.40739,36.11856,32.01355,34.61325,36.19925,32.28484,26.72167,32.7789,32.69392,35.18344,34.07105,33.05173,34.03544,37.82063,32.59885,32.18968,37.37759,32.58768,30.81517,36.73055,28.82266,28.53631,0
144,34.07284864,34.09425728,32.13959514,35.35375073,20.31087074,20.87496554,29.11189847,30.64723325,32.35123345,35.99779974,18.30824975,24.77243888,32.88818916,31.80711105,31.54088926,28.92429763,31.8104185,34.3920633,30.51088164,32.10322,31.49676,31.95982,34.39617,29.73237,32.99619,34.51777,33.05151,33.02781,33.22893,28.85061,31.09808,32.89511,32.7251,31.64537,32.98263,34.54245,31.52556,33.42885,32.45318,31.04489,31.5425,35.37637,34.02337,32.23742,28.73134,30.26111,32.87502,33.57163,20.47592,31.78415,31.09227,32.21947,30.77081,26.19712,32.93034,33.50199,33.25217,34.49068,32.17246,33.32317,18.17544,31.56797,30.76623,34.54009,33.54755,28.49582,32.16048,22.3788,32.15987,27.88572,28.20817,34.00834,34.61388,29.37374,34.41215,31.32885,31.98075,31.68969,32.76015,32.27121,20.62577,33.83548,34.36041,25.40558,36.65705,30.07097,33.8421,28.82452,31.49062,32.0884,31.72045,18.96282,34.17964,33.2764,31.3861,32.85254,34.69017,32.19591,33.37746,36.12842,32.21234,24.6747,31.27145,32.15353,34.82762,34.16304,32.44353,33.29821,36.96758,32.96721,31.15614,35.44157,32.18817,31.94823,35.35847,26.72321,28.55215,1
145,34.7762465,34.94683922,32.59620791,36.72526596,21.03897075,20.92292865,29.35632785,33.02789068,31.91843998,36.42170552,25.95467139,21.05826289,34.01028176,32.36212721,32.66215311,29.31331877,31.93828265,33.87204475,27.3967065,34.71763,22.17139,33.23224,34.31662,31.64095,34.79249,36.86979,33.12671,33.50353,31.45445,32.5909,31.20681,33.55714,31.05716,33.63757,33.14965,34.12482,32.4612,34.97162,33.20876,32.48364,32.20186,35.60693,34.57752,34.71539,29.35198,27.19796,34.02156,35.05456,20.8447,32.95967,32.30311,33.69097,31.05431,28.73058,33.46159,33.61285,34.45418,35.18023,32.5962,32.63421,32.36244,34.68369,21.19547,35.48444,33.4878,32.69666,33.57461,21.16752,34.33031,21.3876,32.0939,34.92864,34.8394,28.58587,34.35294,28.10411,31.18812,32.27798,34.8461,33.55659,20.99503,33.56363,36.14445,20.97998,38.10125,33.31357,33.84734,33.45392,32.22533,33.12809,34.5448,21.22272,32.65346,30.26564,33.05022,32.09483,35.89902,29.83866,32.06529,37.1851,34.67647,20.88871,34.32706,33.68078,36.43815,33.95626,32.96339,34.37438,37.20201,31.73026,31.72351,36.28665,32.71109,30.58274,36.47993,28.69325,30.3589,1
146,33.80637987,33.4872035,34.17643648,35.52321864,20.31087074,20.87496554,29.52450377,33.66724696,32.74414584,35.5038555,23.85251195,27.82293443,33.86817261,32.56325617,31.80756199,29.62619815,31.93062706,34.16633635,30.28629215,32.92494,30.71208,33.30261,34.36063,29.61394,33.1965,35.1549,33.01007,34.33767,33.23663,30.62201,31.43597,32.95025,32.20008,31.73455,33.46841,33.79939,32.14289,34.42204,32.93757,32.93502,32.24016,34.8989,35.41614,33.48642,28.42371,31.01353,33.35739,34.80271,26.17908,31.34873,30.90089,34.03496,33.14156,27.3739,32.92628,33.29381,33.41615,34.74548,33.07815,33.29901,24.99512,33.65996,28.24272,33.81878,34.0595,29.31814,32.8231,27.65401,34.2893,28.60865,29.59558,34.69563,34.81175,31.03083,34.49356,31.46704,33.56671,32.5334,34.06353,32.88271,23.00339,33.98281,34.80632,20.57071,37.72481,31.97544,33.68791,30.33845,31.8011,31.60756,31.10954,21.5257,33.75915,31.69918,32.78968,32.91543,34.33116,32.90616,34.06531,35.76796,31.69946,26.51796,31.88211,33.3464,34.60716,33.83843,31.32405,32.88114,37.94338,32.56139,30.68073,36.27027,31.94465,31.14481,35.91297,30.73733,28.47473,1
147,32.66551309,34.25912965,31.41404195,35.76607546,26.08987321,20.87496554,31.39656016,32.16908262,32.35998394,36.02179034,25.51576554,27.1448871,33.69155692,32.45441142,31.43147457,29.37441141,31.56436917,32.6973136,31.68274838,33.97906,31.81879,32.39833,34.65943,32.63405,33.70312,35.05306,33.29632,33.94981,33.00418,31.06991,31.96873,32.99043,32.31065,32.32639,33.0416,34.13286,32.37491,34.19447,32.98189,31.28928,32.0175,35.20291,33.98889,31.62394,29.177,31.27744,32.87078,33.50427,20.47592,32.44974,31.8046,32.85908,29.14265,24.7664,32.9065,32.62191,34.61218,34.71118,32.99017,33.29533,28.07332,32.13543,28.26048,33.84377,34.22254,31.36608,31.72383,25.06777,33.58096,29.47204,29.0848,33.5296,34.63035,30.06381,34.08342,29.35853,31.13495,29.41887,33.09376,33.40152,23.85668,33.4894,34.5811,24.03927,36.71812,31.517,33.36887,30.59757,32.18319,32.49098,31.17529,25.96841,33.30487,32.16173,31.54386,30.93063,34.73872,31.07231,33.3219,35.14601,34.61251,27.83187,33.21376,32.31378,35.47264,33.45836,31.68824,34.1996,36.56171,32.83789,29.85117,36.73254,32.34776,31.86821,36.34591,28.67527,32.51353,1
148,34.96938974,33.49145597,32.62462341,34.86765405,21.03897075,20.92292865,30.40064464,31.87177513,32.95188482,34.47552525,21.23015911,21.05826289,33.59349914,32.7755505,31.39551788,29.09511776,32.50638534,34.34778395,33.36163794,33.62803,30.99166,33.5169,34.16757,32.36399,33.69632,34.6825,34.11591,33.88107,30.24518,30.0461,30.97028,32.2411,32.7451,32.65325,33.00264,33.73464,32.63975,33.08522,32.50425,32.40144,30.81258,35.15056,34.61455,32.84175,29.49951,31.90779,32.50958,34.30724,22.81036,31.27169,32.84759,33.11217,28.71657,21.31822,33.97555,33.31747,33.36033,33.93808,31.47414,33.2408,21.41607,32.98918,31.8576,33.98023,34.40113,31.65785,32.88567,21.16752,33.91451,21.3876,31.74619,34.79935,34.38032,32.27921,34.07999,28.71641,32.78612,31.38576,34.36534,32.71699,20.99503,33.45167,34.24305,20.97998,37.27762,32.86149,32.63766,29.95602,32.65717,32.24107,32.34399,21.22272,33.9816,31.47068,32.29282,31.60576,35.09026,30.47047,32.11715,34.20336,32.89011,29.81174,33.16102,31.67306,34.89909,32.77857,32.42476,34.7679,36.90828,33.16503,32.91757,34.79529,31.55456,30.12879,35.41728,29.92956,29.35912,1
149,34.00784417,34.53832253,33.4343453,35.04428029,20.31087074,20.87496554,30.75838732,31.32158907,31.72913664,36.0449866,18.30824975,26.66228679,35.08052924,32.7284159,28.58741377,31.14364648,32.58397083,34.38715714,33.39996069,33.8878,31.30941,33.22172,33.88559,31.03428,33.59379,35.30589,32.81847,33.92983,33.19413,30.69412,31.69455,34.70036,31.63604,34.05843,32.78839,33.69877,31.61335,34.30578,32.06708,31.36801,32.42181,35.49939,33.84203,33.26748,30.90419,31.60261,32.99133,33.62492,20.47592,32.24387,32.78409,33.348,30.24643,26.41388,33.9289,32.25507,34.15977,34.50465,33.3354,34.70826,24.65268,32.59315,33.01105,34.23232,33.21264,29.57365,32.08687,25.54876,33.16188,31.66937,31.22326,34.80812,35.04846,30.88752,33.93117,30.58489,31.53635,30.74066,32.44581,32.42771,20.62577,34.42856,33.70339,20.57071,36.58752,31.61412,33.01064,32.15232,33.48609,31.6914,29.74302,27.85579,33.93208,30.21736,32.82352,31.53604,36.24119,28.55567,32.4962,37.29265,33.1106,28.56228,32.75838,30.72373,35.2856,33.88021,31.61106,32.81634,36.10858,32.99507,30.93357,36.49922,32.14671,31.29877,36.70036,31.58732,30.0946,1
150,34.44752216,33.91976481,32.61995729,34.48459488,21.03897075,20.92292865,28.86240088,31.82119157,32.25342617,35.78158688,21.23015911,27.53952409,34.05385132,33.03552611,29.38056481,30.47571668,32.36404362,33.72393982,31.783158,33.88544,32.15059,33.55421,33.68598,30.65032,32.80089,35.95094,33.56146,33.57266,32.22954,29.64869,31.70222,32.65457,33.06503,32.97937,33.62613,33.51377,32.67795,33.38316,32.742,31.55847,32.34113,34.95292,33.97506,32.46147,28.99915,30.01672,33.61958,34.28877,24.59277,31.0201,32.64917,33.28117,31.29202,26.48056,34.24232,32.77448,34.05593,34.81926,33.4005,33.28105,29.22247,33.54089,31.24917,34.80997,34.08687,28.01778,33.52159,27.34032,33.96202,27.78349,29.52862,34.8985,33.78427,31.16752,33.85891,29.4477,33.26797,31.96539,34.12075,32.32199,20.99503,33.90879,33.2978,20.97998,37.68345,32.34774,33.09315,28.97468,33.39814,32.43214,30.81695,23.24988,34.17329,30.86737,32.15194,32.06799,34.8158,30.06501,32.67163,35.03521,33.22843,25.66305,33.67096,33.05976,35.22232,33.39093,32.49859,32.83871,36.71722,31.86084,31.69221,35.83721,32.19907,31.0774,35.84661,27.14818,29.8679,1
151,34.82124151,33.5527892,33.86889158,34.74386755,20.31087074,20.87496554,28.56143154,30.77151863,33.63467782,34.839532,22.07753036,30.77925411,34.8817777,33.62852257,29.75200919,33.409066,32.34690122,35.13255466,31.84393983,33.68596,33.16812,35.07576,34.55232,28.32369,35.41631,36.02112,33.9998,34.25655,32.03978,29.17042,33.26833,31.95271,35.0844,32.08821,31.31863,34.02953,32.83748,35.23587,31.51712,32.99484,32.07865,36.09828,34.77732,31.87453,28.54883,30.15383,33.47966,35.63534,24.35231,31.44175,34.78289,32.07378,30.15445,27.7057,34.41046,31.74259,33.0426,34.42473,34.91792,33.64969,18.17544,34.03007,33.13344,33.93533,34.32437,30.81623,35.38421,30.75116,33.97196,18.08407,30.98956,35.8629,34.2977,31.37359,33.77327,30.40497,32.22761,29.72971,33.6129,31.52076,20.62577,34.10517,35.33812,20.57071,37.65342,32.93311,33.8094,30.79527,33.21378,32.06124,32.61095,18.96282,33.14108,31.68346,32.01148,32.64877,35.03268,32.595,33.75723,35.12119,31.55902,19.53752,32.45004,31.37533,35.49508,34.91565,33.49331,33.83294,36.39709,31.70556,32.22357,35.24001,31.77452,32.65517,35.579,27.21982,29.06565,1
152,34.24681847,33.82030398,33.53685012,35.65085867,21.03897075,20.92292865,27.95628116,32.12342117,32.33466382,35.13537646,26.38712372,21.05826289,34.04953123,32.9614114,27.58245958,30.6550697,33.26165599,33.17794809,32.48863977,33.54533,31.70316,33.21513,34.891,29.21941,34.1683,35.70857,33.03745,33.38011,33.73015,31.55404,32.52878,33.34607,33.25227,32.78306,32.75363,34.45857,33.21556,34.56095,32.08973,31.50774,32.77892,35.2795,35.01197,32.29531,27.48231,32.8038,34.69442,34.38945,26.1636,32.24643,32.40544,33.83778,30.6148,28.11966,33.82915,33.44593,33.85031,35.96068,34.16882,34.45712,23.49016,34.26241,28.87548,34.13971,34.70288,29.70035,32.64052,24.45467,34.07382,30.99688,30.40286,34.84472,35.07103,29.32034,34.20542,30.20705,33.62791,31.79166,34.02188,33.07118,20.99503,34.82816,32.90769,20.97998,38.26992,33.07767,33.51709,28.94074,33.10941,32.65168,31.18464,26.84511,33.21159,29.60153,32.23492,32.75962,35.44402,32.00473,34.04683,35.39291,32.65176,27.71967,32.92726,32.51792,35.88802,34.20405,32.34668,33.43264,37.66821,32.84177,31.3075,36.0777,32.5254,30.91566,37.24059,28.97058,29.14179,0
153,34.61085817,33.23623108,31.23812244,35.22609786,21.03897075,27.9536109,28.82760082,32.26598222,31.9134298,35.87158369,24.01895813,21.05826289,33.61923306,33.58566896,29.50290616,27.69300931,31.63190913,33.89010963,33.36174891,34.6527,31.04601,32.93859,33.46858,29.42782,33.70677,35.12048,33.46098,34.09714,33.06002,30.65309,30.7466,33.56637,33.16148,32.09418,32.66135,34.33679,32.9494,35.36815,33.27219,31.8444,32.74211,35.46719,33.97215,34.19229,27.26772,31.82093,33.59388,34.64068,20.8447,31.83644,31.6651,34.01584,31.75525,29.0086,34.2822,33.69183,34.18656,34.79687,34.14459,32.97981,29.22148,33.08695,29.33187,34.68556,34.06641,27.55909,33.39391,29.94732,33.79937,29.00454,29.44585,33.95341,34.13241,30.32797,34.57124,29.68714,33.9137,31.77631,33.87454,32.60126,20.99503,34.59918,35.26425,20.97998,38.50886,33.43638,33.76071,30.51365,34.23455,33.09466,31.32739,27.63136,35.30066,32.76067,30.33473,32.95264,35.19107,31.40224,34.54041,35.77364,33.00291,23.84429,31.97272,33.25546,34.41101,34.14416,32.75235,33.40146,37.33406,32.00359,30.12907,36.1223,32.54189,32.3875,36.24216,26.53789,29.54749,0
154,34.64422092,35.14066511,34.60806144,36.40325143,21.03897075,20.92292865,28.47840331,35.01158219,31.24120793,36.12152308,21.23015911,25.66225198,35.31994306,33.57803165,30.32842541,27.20174342,33.35966284,34.30784852,32.71227964,32.72731,32.81024,32.62463,34.646,31.51752,33.31611,35.33862,34.59868,34.6548,33.11311,31.42413,33.93704,34.02404,31.55486,33.19434,33.63097,34.45023,32.68112,33.56542,35.06547,33.147,32.73621,35.68987,34.66706,34.56212,28.98506,31.11547,33.69514,34.71944,27.82731,32.65162,31.97918,34.21106,29.00098,21.31822,33.32369,34.21993,34.59334,34.5742,33.52215,34.74119,21.41607,32.09498,32.50805,34.31271,34.95687,33.14755,33.21918,30.31697,33.39194,32.26581,29.3097,34.34098,35.45479,25.12917,35.10752,28.90543,32.25012,33.27294,35.51216,33.62235,20.99503,34.18535,35.09245,20.97998,38.46966,29.78409,35.21563,36.49157,32.23617,33.74492,31.52561,21.22272,34.41039,32.1046,32.88799,34.12921,35.46883,33.10846,33.58666,36.59506,33.76161,20.88871,32.67496,33.45045,35.70146,34.97008,31.43376,34.73605,37.46997,34.02154,30.72576,37.56431,32.89745,28.61466,37.48539,33.15272,30.17691,1
155,33.11357919,34.42934839,34.29694986,35.63722273,26.75863902,24.96186015,29.10110952,33.96812807,32.24795128,36.11972828,21.23015911,25.10274031,33.85171039,32.87550688,31.69131555,30.23553267,31.39850209,34.05455384,33.25566779,32.58253,30.36515,33.42323,34.04658,29.03826,33.69534,34.77693,33.52828,34.59795,33.25494,30.13886,31.28449,33.63395,31.76213,32.11219,34.38554,34.75797,31.93388,34.32258,33.43198,32.15934,33.02501,35.34716,35.4491,33.65578,27.70548,31.77316,32.72963,34.69955,20.8447,33.15891,32.27056,33.94058,28.41867,24.91479,32.64911,34.5772,33.39235,34.78078,32.87393,33.5214,21.41607,32.45973,29.83784,35.22764,35.04457,29.17568,30.92989,27.01458,33.31542,29.20749,29.16543,33.40633,34.84246,30.01029,35.04122,32.10872,33.66407,32.20107,33.9922,33.75018,20.99503,35.01187,35.07099,20.97998,37.88942,32.64106,33.57667,31.29924,32.39829,32.33362,30.90987,21.22272,35.06183,32.63937,30.92528,33.21489,34.9275,32.47353,33.13832,36.0116,31.57128,26.45946,32.17773,32.5292,35.88491,34.34684,31.89786,34.354,39.04977,33.12826,30.0366,37.13424,33.52724,31.52046,36.15425,27.34787,28.4817,0
156,33.78170427,34.20071045,32.23201859,36.25747699,25.14070825,20.92292865,29.51565978,31.9319233,32.47963457,36.31428564,28.86762416,29.41962235,34.15660987,33.0632011,32.32985111,30.66964294,32.23148839,32.57653914,28.89743058,33.43754,31.4898,32.63431,34.32345,31.12088,32.6294,34.44271,33.10837,33.06899,33.19684,30.73305,31.77669,33.50879,33.41891,32.83234,32.18293,34.11579,33.02965,34.65559,33.11,33.47157,32.48046,35.19616,33.93168,33.70506,30.39094,30.3187,33.51418,34.11488,26.68058,31.42053,31.56813,33.38444,30.38705,26.64161,34.46219,32.45616,33.99597,33.70047,32.51131,33.53331,28.19031,32.38103,30.09595,33.74936,32.62795,29.66397,32.0083,27.24401,33.09571,28.95815,29.69241,33.78883,35.01991,31.31328,35.02997,30.5425,31.47777,30.69563,32.68362,32.48868,20.99503,33.18931,34.22979,26.29324,36.47048,31.81192,33.01639,30.68615,33.09519,32.45221,31.63761,25.34818,32.48756,31.18594,32.36511,33.10796,34.96864,34.12884,32.99617,36.05884,33.23588,25.93613,32.16803,33.67773,35.23373,33.70369,31.87435,33.80387,35.85108,32.75018,31.00898,35.90705,32.00892,30.80911,35.51889,30.90491,31.52258,1
157,33.66776426,33.46629399,32.54191345,34.96865062,24.90021256,20.92292865,29.30729421,31.64824421,32.53246103,35.53481208,24.13519268,26.91876068,34.04173788,32.42992528,31.0756326,29.46148744,32.70599864,34.07828375,32.85017767,33.01562,32.03953,32.87253,34.5235,30.35897,33.20179,35.46239,32.83023,33.61211,32.74314,31.02918,31.25331,32.53542,33.09714,32.22651,33.42757,34.18487,31.98084,33.99401,32.39083,31.69954,31.99904,35.92443,34.71278,32.34374,30.33373,30.9344,33.43222,34.50458,20.8447,32.19662,31.62178,33.06941,30.20747,28.45431,33.83862,33.05523,33.57518,34.99253,33.07634,33.92741,21.41607,32.51378,30.05683,33.7917,33.72203,30.78766,33.34808,27.05333,33.33099,29.44498,30.51614,34.73805,34.41873,31.09292,33.42788,30.5647,32.0301,32.03141,33.68191,33.27141,20.99503,33.91142,33.96775,20.97998,37.47033,31.87297,33.36037,30.62395,32.90303,32.38068,30.54016,25.81933,34.08186,31.79694,33.25811,31.86674,34.64246,32.4117,34.19177,35.187,32.45944,25.39517,33.02163,32.09325,34.98897,33.47156,32.1301,33.39388,36.78774,32.31171,30.81975,36.12341,32.12475,31.68296,35.87107,27.54659,29.34403,0
158,34.17032766,33.57439505,34.60425786,34.54423817,23.89081785,20.87496554,28.62219579,30.87549822,32.93933057,35.04868763,24.90334097,23.44975352,33.38119021,32.13335771,29.78866544,30.91231252,31.94467195,32.10934334,30.77769788,34.15403,33.47371,33.17688,34.74145,31.31472,33.70662,34.96751,33.44453,32.53351,31.85838,31.03806,32.19918,32.83365,34.05052,33.0369,33.21296,32.95057,32.72278,33.80143,32.14649,32.40356,31.89217,34.62156,33.94276,32.34041,30.32248,32.19851,32.81932,34.36938,26.02497,30.70247,32.03643,31.83163,31.65704,25.17516,34.84781,32.23214,33.52315,34.71596,32.6972,32.94631,27.41661,33.05296,31.98214,34.12747,32.89499,30.16562,32.98513,27.99262,33.93354,30.20537,30.12512,34.85424,34.09736,31.59136,33.14197,30.7883,32.53502,29.41257,33.19406,31.74653,24.53766,32.61693,34.03996,20.57071,36.98781,32.35107,31.786,28.14399,31.97456,32.59478,31.04598,26.97278,32.52981,30.68591,31.53298,31.65146,34.12807,31.27006,32.86955,35.00655,33.49517,28.48878,33.14003,33.2144,33.94802,33.27997,32.59055,33.95997,36.24841,32.23763,31.73813,34.59046,31.42059,30.77854,35.30934,28.46607,31.56364,0
