,ACKR3,ACTN4,AHR,AKT1,ALB,ANGPT2,ANXA2,APLN,APLNR,AR,ARHGDIB,AVP,AVPR2,BCCIP,BCL2,CA9,CCND1,CD274,CD28,CD34,CD44,CDKN2A,CEACAM1,CHI3L1,CLDN7,CRP,CTLA4,CTNNB1,CUBN,CUL2,CXCL12,CXCR4,DNMT1,DYSF,EPAS1,EPCAM,EPHA2,EPO,ERBB2,ERBB3,ERBB4,ESRRA,FERMT2,FLOT1,FLT4,FN1,FOLH1,FOXP3,GATA3,GSTM1,HIF1A,HMMR,HNF4A,IGFBP3,IL13RA2,IL2,IL6,JADE1,KIT,KPNA2,LDLR,LOX,MAP3K5,MAP3K8,MAPK3,MET,MME,MMP2,MMP9,MTOR,PDCD1,PDGFRA,PIK3CB,PIWIL1,PIWIL4,PKM,PTEN,PTPRU,RBX1,SDHB,SDHC,SERPINE1,SLC6A3,SND1,SOX2,SPARC,SPOP,STAT3,TCEB1,TEK,TERT,TGFA,TGFBI,TICAM2,TIMP1,TMED7-TICAM2,VCAM1,VDR,VEGFA,VHL,WWOX,Y
70,31.42650941,36.53032879,35.15757134,35.68585326,29.69311675,31.27238881,36.00473125,30.28096987,27.31822303,29.87350069,35.32520149,20.96394885,22.07440995,33.83411331,30.19809622,31.49249385,34.17345201,30.12135906,30.0717047,31.59258429,35.58794511,30.09279503,33.3922192,30.84677672,35.54731427,20.0364,29.28412,36.56995,30.48349,33.11104,32.71524,33.93222,35.86988,32.61434,38.43102,36.40158,33.58976,20.45331,34.70927,36.6241,30.00092,32.1644,33.45727,35.12262,31.86223,37.92578,28.17706,28.95776,29.65511,27.38201,36.71825,29.08025,27.97102,33.21555,28.3419,19.6175,30.29053,33.87897,35.72062,32.79598,35.5986,30.74136,32.40795,35.24927,33.33955,35.32114,31.79119,35.17735,30.11692,34.46672,31.23959,31.51762,33.69271,24.17191,30.73757,37.28356,36.34673,32.77839,32.95458,35.31683,36.55148,34.48978,30.20297,36.16174,30.4887,36.62083,34.46261,37.28191,34.5474,31.264,24.5512,27.40936,33.32785,23.11424,35.31885,29.19478,31.46815,30.91744,39.62473,34.248,34.18295,1
71,31.59416755,37.09897071,35.00068075,34.38314055,26.85463017,30.11804562,37.01226376,31.99271819,28.67701844,31.78043502,34.76318536,26.472681,27.10296151,33.83385198,31.12464176,30.05775959,33.4385951,30.02929373,30.14123234,31.76302348,36.04500479,30.42032627,31.89701353,29.93868827,29.82577481,24.87585,28.24731,36.28718,31.70084,34.01235,34.81438,33.10201,36.18402,33.6162,36.29691,29.87379,32.91118,20.45331,33.2994,34.65906,25.6396,29.45831,33.53298,35.37571,32.48375,39.35238,29.60857,28.55261,28.44017,34.62881,38.36062,31.63383,33.07498,33.0003,27.30662,25.5551,28.02116,32.44429,30.07016,33.98637,30.41604,31.55245,32.9643,32.67371,33.32048,35.17241,32.64889,35.66558,36.86513,33.80422,27.1733,32.79017,34.54827,21.82117,30.69659,37.49227,37.15841,30.64848,32.49203,35.12263,35.75399,32.58109,28.75301,36.54483,25.25501,38.67508,33.72394,35.82497,32.97,31.7837,27.87256,27.96172,35.83937,26.37695,35.20131,31.25082,35.07279,30.63572,34.64464,32.52093,35.04705,0
72,31.93684671,38.51636063,34.03629096,35.58948463,30.20453737,31.55755197,36.68844603,34.36525353,29.99123453,33.03910009,35.13322901,26.71834577,29.28819176,32.64942224,34.9746502,36.67485939,37.61733654,32.0818265,25.98709839,34.31662791,34.06980589,34.42510646,31.76476158,29.19861081,34.02511257,21.05396,28.71003,35.78797,35.01938,31.39757,32.75643,34.3603,34.73097,34.81015,38.32758,33.53623,34.14429,27.73784,34.81563,37.71102,31.23806,32.76065,32.11126,35.71417,34.77749,37.90102,33.34028,27.70689,28.44931,26.31709,34.44292,29.30533,33.44045,36.15424,28.11079,21.11591,27.95268,33.40759,29.89681,29.75761,30.75005,33.02499,31.96701,32.58099,34.76707,34.32441,34.96011,34.59656,32.92096,33.58405,30.80621,31.77157,33.33745,21.08764,30.74261,38.73191,34.53776,33.95607,32.33353,33.76626,35.1513,34.85491,36.72478,36.59038,23.8296,39.63979,33.79216,35.57469,29.78062,32.02336,28.21624,31.75295,36.16773,24.76902,36.22053,30.75145,34.21948,28.33903,41.81143,32.5418,34.24031,1
73,30.10001602,37.76195115,33.0843052,35.67489021,33.9404656,32.93107034,36.70167687,32.52854729,25.94222748,33.43074901,33.24915444,20.91583658,29.92033766,34.46442332,31.58422433,26.00332121,33.84375951,32.18197348,32.49275199,29.40060613,36.60802524,33.42731462,32.55987466,20.98561697,34.80410865,21.05396,20.9947,36.0997,29.39766,33.78532,28.73647,34.32684,36.20981,33.30203,35.82046,37.29109,29.61313,20.98119,33.55914,33.09606,33.19072,33.02506,34.81005,35.34358,31.97232,36.96177,32.92926,20.5378,35.86966,29.80684,37.76797,30.07848,25.36397,34.45054,21.31022,25.09888,32.44702,34.45831,35.57808,34.48915,34.66022,32.40105,34.97584,33.62949,32.84112,36.10291,27.96977,33.60037,24.07586,33.69765,31.45789,31.92312,33.6022,21.08764,30.57314,38.44331,36.94862,31.34495,34.14417,36.09609,36.95606,32.35881,26.71536,36.40269,32.97909,35.35126,33.73585,35.88601,33.30737,31.9835,20.93586,21.62449,34.09789,26.09474,33.86831,31.56792,30.17231,34.2011,38.41407,32.80961,34.84216,1
74,31.71473199,36.7678961,33.67835504,34.58945904,30.04999351,31.81912247,37.27695359,33.92737745,28.74861867,29.22270834,35.92106631,23.77540817,28.23109684,33.94338818,31.83517306,35.09312385,36.20508419,31.83582317,31.17215087,31.40079465,36.06385045,32.00344232,32.34434399,31.44392246,32.90153596,36.0257,31.77596,35.38125,34.79762,33.36882,33.8847,35.95621,36.44061,34.09808,37.0014,31.5762,30.04582,26.77918,32.65144,35.76951,27.11576,31.49176,32.68333,35.56991,32.60655,38.63391,33.06345,29.97986,30.61844,28.12193,36.01352,29.70523,34.01764,38.09895,24.46852,25.18794,33.51901,32.63252,29.56362,33.45084,30.94792,36.04543,32.63696,34.29659,33.90095,37.18034,33.94302,33.8984,32.05305,33.70844,30.96542,30.78561,33.09764,24.54394,33.79932,37.9864,36.42737,32.51546,32.80329,35.32278,36.6412,35.75354,30.66289,36.64802,20.83752,37.10044,34.10692,36.54308,33.25064,30.71701,27.15963,28.60304,34.34302,28.00516,36.43337,32.42121,33.32778,30.664,39.04923,32.05989,34.62787,0
75,34.17684036,37.65559756,34.54129214,35.32969186,24.24704975,33.23341453,38.53727707,38.41761645,33.6223395,29.54840978,36.16222471,20.96394885,30.04688647,33.39176735,32.92301605,35.25433954,38.03913319,30.63063634,33.11970875,35.20788897,36.30054718,32.84287776,30.58412617,26.63083874,32.88634898,23.62265,28.04855,36.48125,31.63974,33.08678,34.98034,35.60623,36.3316,35.46481,38.96583,28.1678,32.95691,28.72976,30.84293,30.68181,24.86039,31.28867,33.5537,35.46879,34.68878,41.25338,35.54401,27.25175,30.13881,28.11933,36.06865,30.35751,30.84334,38.31131,25.85267,19.6175,36.91295,32.04567,31.18518,33.32244,32.83152,38.07053,32.25773,35.42791,34.96219,35.56355,36.61287,35.71116,31.10432,34.67108,26.35792,29.76557,33.39297,23.84166,30.48527,39.98978,38.18412,34.54851,32.25104,35.50831,35.81442,37.02887,36.23381,35.38185,20.19601,40.11139,34.40017,36.63948,32.78009,32.71194,29.14315,33.59757,40.64513,28.29497,36.51503,32.39237,31.52355,34.67579,39.07831,32.36286,34.10235,1
76,31.66400246,37.62099781,34.61418072,34.62729763,27.40835828,30.77277483,36.95951938,33.71297727,30.53108071,31.21360939,35.6829402,20.96394885,30.16548711,32.73593334,31.24590382,32.14054385,35.41654102,30.89867043,31.8551345,32.89970548,36.44618528,29.18417289,31.29202152,29.24483094,33.14227784,20.0364,31.115,36.01993,32.54613,32.09931,34.8651,33.95087,35.83702,34.49059,39.8096,34.19688,33.26958,28.31355,33.74157,34.7443,30.79667,31.17275,33.40667,34.96344,34.72895,39.11278,30.52566,28.10047,32.3356,35.4115,34.62875,28.45015,29.82529,34.18004,23.69099,24.9509,32.43001,32.54709,32.92,31.96356,35.85284,31.86895,32.29104,34.57101,34.50035,33.57541,34.68205,35.77405,30.44364,33.33195,27.734,32.96651,32.88889,21.56569,29.53221,36.5781,35.70237,32.60251,31.42584,33.83041,34.72901,34.27614,30.17881,34.97313,30.31139,38.32837,33.61335,36.34446,30.7927,34.66792,24.79525,28.24931,36.29873,25.83697,34.96055,30.63393,32.67391,30.98259,37.89547,32.03419,34.50881,1
77,32.80441826,37.72074739,33.8327467,34.0929394,32.82436087,32.53452627,37.95173461,33.62863685,28.34290744,31.92784223,34.93439787,20.91583658,24.14061179,34.57460846,34.12827898,36.29975475,36.68915367,30.5468924,33.39263914,32.18786668,36.56765459,34.00377598,25.96380899,32.56092418,33.69955971,32.45604,20.9947,35.7086,36.71536,32.58198,33.86016,34.98134,36.1307,34.22793,37.92872,35.12704,32.77273,31.57232,32.96831,35.38068,24.60962,32.42367,33.26919,35.91629,31.79001,38.51703,34.88887,24.66117,26.60682,36.41402,36.55864,30.80385,33.48724,35.32114,26.37907,21.11591,33.98038,33.20062,32.44786,34.36355,33.00442,34.84718,33.52806,34.63079,35.33285,35.6235,35.07365,34.42366,32.74532,32.86041,32.64106,31.89312,34.05665,21.08764,30.24111,39.00436,37.21806,33.46534,32.11382,35.37379,37.32171,36.84048,35.84105,35.38583,23.69395,38.40671,34.84458,36.48631,33.60727,31.6241,25.1085,31.37582,39.12224,21.8037,36.4536,33.05918,36.41833,33.18622,40.83803,30.49254,33.88467,1
78,33.81286791,37.31350546,34.0648428,33.96057154,30.06538282,31.33038988,36.57738709,34.28002524,28.86646163,33.40360828,34.55574654,23.76708032,28.79918654,32.96444384,32.16711113,35.16333946,35.8246198,31.04733198,29.07818496,32.78006764,35.33490508,30.84386186,31.77274941,29.33784045,33.56246661,29.13662,28.74556,35.51147,35.62284,32.31992,32.87735,34.12318,34.62726,33.23121,38.65327,32.59447,32.91094,25.93857,34.1038,37.2422,29.15632,31.57213,33.14783,34.45771,32.90939,38.15753,30.91652,28.0728,30.25542,27.39914,35.38627,28.64768,36.04182,36.94257,21.31022,21.11591,27.88446,32.78204,31.38831,31.66381,31.83734,34.36803,32.03952,32.99825,34.57042,35.20053,36.33925,34.66684,29.89297,33.23533,25.5487,32.12634,33.98811,21.08764,31.62219,38.46747,35.97244,33.97686,32.52811,35.31006,35.26479,32.77524,36.38002,35.99811,25.93184,37.5294,33.7725,35.6177,32.3022,33.00134,22.73502,31.31908,39.00492,28.367,35.66241,31.1186,34.9558,31.33361,39.31903,31.94063,34.80109,0
79,32.67952678,38.57283469,34.35110241,36.90039555,27.21326171,31.3890169,38.09833745,35.74472516,29.66358619,27.49863112,35.12257044,20.96394885,24.18455767,32.70086965,30.7950283,37.33147107,32.39770835,32.62115156,30.48743529,31.83398315,36.04909012,36.5105258,28.25066071,29.53765384,28.61175314,25.12374,28.39837,36.29254,33.04991,32.7668,35.11637,33.99072,35.90351,33.16168,38.27605,28.35933,28.31837,20.45331,31.33221,28.03112,24.28263,33.20174,34.84661,35.94615,31.50009,41.22806,32.20323,26.18904,35.28894,35.4001,36.16122,32.15716,24.64775,36.69438,24.10614,27.32329,35.17341,32.87028,34.37305,34.50684,34.91996,33.844,32.53075,33.69444,35.24775,32.25722,37.11168,40.4252,37.51818,34.63616,28.51578,35.54486,31.39345,19.43493,31.03949,39.06707,34.45281,34.56423,34.36671,35.23377,36.10671,35.41912,26.97169,36.19765,22.97505,41.77454,33.77641,36.45732,32.54047,30.15248,29.29295,24.86294,39.59898,26.78802,37.89734,32.04155,31.66002,33.60903,39.94736,32.52772,34.44805,0
80,32.92733531,37.53034599,34.43563936,34.72240149,31.9481479,33.53064401,35.80031554,35.01245441,32.0647589,31.42579415,36.03329032,20.96394885,29.36675897,33.11101892,32.98654351,35.09460985,37.1601508,29.06304694,29.25658573,34.52469332,35.08953953,31.58672394,32.32054315,29.99413646,30.83553862,27.01801,28.70767,36.86465,34.46722,32.19845,33.84945,34.45648,35.2527,35.52437,39.6193,32.57229,33.81415,24.82532,32.87947,34.37566,28.94262,31.36377,34.1035,35.2679,35.86464,37.78087,33.64929,26.79223,27.01089,35.29671,36.95654,27.62529,31.99477,35.27252,26.89055,19.6175,31.99734,32.9144,31.60662,32.57432,33.2184,33.38277,32.29333,34.12864,34.90239,35.0057,34.84113,35.05637,30.5962,33.68734,27.99781,31.89883,33.68756,27.425,30.58901,37.62466,36.65923,31.82768,32.34911,34.94564,35.59659,35.57995,36.16221,35.80776,22.97505,38.87765,34.03134,36.07144,32.54522,34.35213,24.0874,29.86279,35.12616,25.54653,35.21766,30.66458,35.26422,29.6421,40.78005,32.45828,34.38659,1
81,33.36806044,37.02860334,35.22892242,34.67474333,34.53951999,32.63594308,35.08745543,33.36793206,30.65648377,31.45119284,34.75393054,20.91583658,23.27567524,34.26005441,30.13768609,30.14504132,35.06388044,28.0398313,28.45725636,33.77920011,35.95024389,25.37677443,33.78513327,25.38558856,28.30160834,21.05396,31.55057,35.6273,37.48541,33.1216,35.48763,33.35581,36.23343,31.96559,38.33406,35.42099,34.14853,20.98119,34.72887,35.9459,33.21894,31.19288,34.05638,35.47731,32.73682,36.61902,34.82529,22.77136,35.73878,34.88654,36.80296,28.4954,34.75306,35.00733,29.88274,21.11591,26.23374,32.42123,32.24255,32.31439,29.50518,32.03129,32.2317,32.80687,34.18526,35.5174,38.62449,33.36226,26.95477,34.47341,30.57549,32.37741,36.04626,21.08764,30.41819,36.24153,37.08126,31.77557,31.11929,35.64544,36.70266,32.60291,34.69147,36.0164,25.28756,37.28742,34.06341,35.56837,32.14414,32.85127,26.39599,26.63875,33.78942,21.8037,34.88844,27.31968,35.1779,31.80962,39.999,32.66118,34.48731,1
82,32.10356095,37.12757955,33.98448801,34.81552192,21.0457455,33.6880113,36.44483039,33.56227029,20.55311885,29.74922439,35.83978,20.91583658,21.26056827,35.27603059,30.38681358,30.86413735,33.43308176,32.95396114,29.41511559,31.88812404,36.8550661,33.92409525,30.37296726,24.95074517,31.13216009,21.05396,20.9947,35.53533,32.73022,34.42474,32.59473,33.73138,35.2186,34.10894,37.05733,35.16429,28.73709,20.98119,35.4093,34.97882,20.67589,31.46751,34.53855,35.8985,32.17481,39.8585,32.95183,28.91219,28.14931,33.21802,39.5177,32.99956,31.82762,34.67618,21.31022,28.94868,31.09248,31.54135,30.95145,34.27127,31.47701,32.66126,33.24761,31.7648,35.69423,36.77748,35.21339,33.68585,29.54493,32.71973,29.8166,32.59166,35.7518,21.08764,28.60736,38.33539,38.42009,30.29765,34.3354,35.77429,37.75797,32.92011,28.3492,36.36795,20.83752,37.43475,34.03206,36.52675,35.64122,31.68892,20.93586,28.82388,34.33754,21.8037,36.27854,31.2348,35.60528,29.49991,38.50143,31.66193,34.90356,0
83,31.22122838,37.62713108,33.617378,34.58216535,27.42182302,30.58507295,38.02508651,33.74744008,30.46318313,28.37431644,34.90522027,20.91583658,28.7492653,33.14201539,32.19839738,31.9206132,37.25189839,30.71505689,30.55762654,32.18480929,35.21126518,32.39478998,32.02839708,34.81513155,32.23738074,24.15089,31.37968,35.45646,30.76307,33.03776,33.49187,34.30041,35.48734,35.13766,37.04721,34.75347,32.77021,23.40408,32.37328,35.74094,27.06694,31.96386,33.4753,35.48991,31.75895,37.83498,32.83649,28.27891,30.42927,35.98812,35.69409,30.04616,34.09351,36.87642,29.80659,21.11591,35.26206,32.59408,29.25739,33.75637,32.0115,35.67825,31.91229,34.56951,34.39715,36.21071,30.01024,34.65177,31.00958,33.8174,30.32284,28.85322,33.94881,21.08764,28.85691,39.20807,36.17264,33.52271,33.63444,35.68859,35.36049,35.6825,27.13419,36.63484,23.8142,37.80864,34.51101,36.63898,33.64611,30.67542,23.12023,31.61636,36.49541,23.98024,35.87294,30.4817,35.34411,30.09956,38.12434,32.27549,34.81603,0
84,33.52331121,37.58102318,34.98827026,34.37619675,30.27826325,32.70872738,37.19651661,34.65252517,29.5943457,32.55151247,35.92745693,20.91583658,26.25130418,33.4140092,32.14782546,34.9166754,35.35837847,30.22734253,30.97216067,33.09053656,35.96690138,31.98138441,32.18121862,28.43632722,33.04197025,26.38215,30.89964,35.92726,34.85153,32.88023,34.20629,36.21232,34.23502,33.9985,38.6133,33.13476,31.89135,25.65637,33.63389,35.75861,30.57793,31.04037,33.60248,35.11583,32.94575,39.36654,33.6083,28.66952,31.71888,35.35543,36.30779,28.47712,33.73161,37.21371,30.69584,26.30296,29.17769,33.11455,30.66879,33.09767,32.1063,35.0713,32.85198,33.56522,34.53126,36.29619,35.41547,34.1907,31.26093,33.50868,28.93127,32.37692,33.82849,21.08764,30.48388,38.25914,36.8944,31.58338,33.72131,35.34079,36.37436,36.89055,33.69819,35.62723,20.83752,38.84277,34.14367,36.16624,33.21231,32.41216,25.85905,30.33469,36.93657,24.34626,36.97589,30.08848,34.93204,30.44826,38.52178,32.23248,33.46035,0
85,30.088815,37.11850655,34.05256608,33.79495611,32.83225756,30.04026413,37.28978683,33.00332452,29.33383573,31.5770148,34.93542315,20.91583658,25.14738391,33.62380407,32.95028222,35.75751877,36.4725424,30.56668314,31.72783773,30.99989547,36.14412598,31.2740202,31.77546637,24.22921525,34.20696014,24.18862,27.08065,35.82081,36.94536,33.44233,32.19598,35.04081,35.81356,34.1512,37.97258,33.92005,32.13933,29.9038,35.09026,38.14486,23.88821,31.895,31.66225,35.8774,32.74504,35.53359,30.68664,29.73346,30.04732,27.00099,35.37515,29.32897,34.81324,35.37449,21.31022,21.11591,25.84534,32.50865,26.83709,33.69756,26.96405,33.74491,32.32694,33.83624,34.56963,36.89764,37.05309,33.64427,28.17628,34.20988,29.72354,31.25636,35.56552,21.08764,30.20394,38.94491,36.57712,32.36154,33.03313,35.35792,36.09956,32.7298,36.24534,34.88248,20.83752,37.02241,33.67402,35.88108,32.90174,30.75728,20.93586,32.16435,36.36718,21.8037,34.95583,33.29513,35.71085,21.42794,38.5773,32.42409,33.37667,0
86,33.10298245,37.31590221,34.57484868,34.55401506,31.55233371,31.56639283,37.60868921,33.84927976,30.99030111,31.31365446,35.85128654,20.91583658,28.51629964,33.57679391,33.04379145,35.04914189,36.91557024,31.82148948,31.58005855,32.90755498,36.07115375,31.8605209,30.45781468,30.46275333,31.66572348,27.77428,30.0407,35.75311,33.89934,32.88851,35.17478,34.75009,35.27152,34.30793,36.78216,30.88737,33.56621,26.72073,33.02697,33.38575,27.90143,31.3551,32.62609,35.90554,31.43551,39.26192,33.44414,29.0006,31.17781,33.19589,37.09221,29.8081,29.17,36.53853,26.9796,21.11591,33.07141,32.31494,28.65798,33.66902,31.83244,34.54768,32.54754,33.83285,34.54589,35.82149,35.2488,34.99287,31.01518,33.60875,29.22962,31.37693,33.73708,21.08764,30.58061,39.18739,36.11155,32.83046,33.33614,35.25349,36.03238,35.46311,33.46498,36.05191,26.74688,37.96241,34.01584,36.77224,33.55869,32.14636,26.50868,32.00278,37.67478,28.48473,36.7611,32.00336,36.34927,31.79462,39.98772,32.05164,34.11953,1
87,31.50481818,37.56143075,34.10003545,34.22699835,30.07119604,31.790799,38.82768104,31.66167584,29.45958781,29.83752198,35.08818824,20.91583658,27.46053585,34.31072976,32.33569562,35.62508929,34.8336713,29.62777812,31.43633203,31.64202108,38.61805914,29.53024067,30.85937712,30.06640985,32.34608495,23.205,30.60004,35.37171,32.67313,33.05517,35.15188,34.51087,37.01707,33.39491,37.39869,34.35257,33.05133,25.3306,33.71064,33.20058,30.90595,31.08865,33.02138,35.78769,31.99415,39.56438,32.60474,28.61493,32.70007,34.60393,35.85245,31.32418,29.85672,36.30913,26.05539,21.11591,29.79557,33.23663,31.13209,33.628,33.12944,34.12135,32.38084,34.02328,33.3404,36.87053,33.00702,35.56732,32.99018,33.80179,29.20087,33.77812,33.86003,24.35549,30.31772,39.46951,36.76966,31.98145,32.61886,35.31225,35.68752,36.57905,30.75156,35.80468,24.15217,39.02551,33.82046,36.18926,32.46511,32.18536,24.23269,29.56123,37.52904,28.10975,37.15698,31.65792,36.51629,29.95413,38.7236,32.33634,33.77231,0
88,32.74468698,37.89675352,33.51487816,34.27963252,31.6540208,32.99273971,36.21277124,34.51752911,31.12960771,32.2359757,35.46036151,20.96394885,24.97934042,35.30420065,34.61588608,35.29281778,36.5068161,31.79125437,31.16671943,33.78658394,34.94909642,32.3020898,32.04735615,23.89056202,31.2432538,20.0364,31.75805,35.82318,37.00385,31.92422,35.22372,34.22723,36.6848,35.56886,37.89946,33.64714,33.64282,20.45331,34.52621,36.29083,28.54572,32.63948,34.01837,35.33688,33.97853,37.63334,34.41059,29.19291,30.40131,35.79355,35.96106,30.13286,34.60954,36.69438,26.69679,19.6175,31.17076,32.75479,30.51184,33.34609,33.32382,34.2536,32.19059,32.757,34.43139,35.71386,35.54919,33.67465,30.4363,33.00406,29.50636,29.13382,34.2706,19.43493,30.198,38.93705,36.18277,30.47433,31.10394,34.24528,37.13404,34.84351,34.29333,36.3005,20.19601,38.1837,34.77377,36.65685,32.32106,32.04588,29.75898,28.98537,34.1365,17.76468,35.55213,31.81027,35.81686,31.3931,39.91713,30.22936,36.53251,0
89,30.06813596,37.24051049,32.46067125,34.25329842,33.9155527,32.88053264,36.67144657,34.37580191,28.42994403,31.90366086,34.44042488,20.91583658,30.51206739,34.60194946,33.87965248,35.82537885,36.23145629,21.45207561,30.88466176,32.84584746,34.22505884,31.39276508,31.87522334,30.03265194,34.14345409,21.05396,27.06677,35.51277,35.59849,31.03442,35.09286,33.5566,35.86087,34.65179,37.37068,35.44935,33.28872,26.35071,35.45841,34.83228,32.77163,32.52787,33.72736,35.46279,33.65471,37.18258,35.09316,27.16945,32.24098,24.81362,36.09861,29.93438,33.54752,35.65378,30.93306,24.85124,30.73992,32.90025,32.16379,32.69736,33.68933,32.03664,32.20665,32.30769,34.22315,35.09388,34.80761,33.65806,30.95166,33.81692,29.7294,33.83603,33.83075,21.08764,30.06877,38.10506,35.98807,32.81099,29.91268,34.24259,36.75506,33.81806,34.71487,35.80972,23.33065,38.10568,33.06946,35.93861,32.09188,33.09838,20.93586,30.89355,35.64555,28.095,34.59504,19.45529,35.16589,30.61957,39.334,29.58428,34.3674,1
90,32.47970709,37.34546997,34.14001503,34.69143715,27.70539313,31.79180893,36.59902801,33.65787488,28.65534968,31.99021745,35.84839983,20.96394885,27.14820847,33.27582713,32.69133044,33.88928053,35.29962124,29.66949989,31.7381109,32.98295055,36.11300254,29.31813763,33.00748632,30.62832253,33.6715388,32.01003,31.43375,35.7089,34.52342,32.63756,35.31157,35.85464,35.46081,33.32962,38.29092,34.76607,33.37616,30.39805,33.68475,35.56846,32.71463,30.83676,34.12981,35.89102,33.0444,37.13693,31.07301,29.0733,34.22923,29.65384,36.45301,27.88125,33.64391,35.34454,24.94499,26.94246,35.45606,32.75275,32.47956,32.38047,34.86425,35.24727,33.51346,34.27733,34.60335,35.46894,36.12627,35.68751,31.61979,33.79581,29.16517,34.05622,33.90918,23.36762,30.58176,38.1362,37.03893,32.18281,32.73633,35.26236,36.08659,35.5342,33.36665,35.53552,20.19601,37.16715,33.79996,36.68842,33.41351,32.05431,27.68051,31.21967,37.01949,25.54321,36.13486,30.8905,35.72773,30.26785,38.92508,31.42001,33.44612,1
91,34.53687052,37.51899836,34.47573368,34.55653754,30.61328874,32.85711582,37.75390444,34.98720233,29.38966698,31.6717463,34.75861055,20.91583658,28.41798257,33.51822942,32.66577931,37.36426537,37.65758048,28.85742216,30.23783675,31.76083642,35.68411274,34.32866455,32.25771693,29.0140495,35.3147147,30.48869,28.44034,35.41019,34.7962,32.94911,33.99533,35.30977,36.12614,33.77024,37.31241,32.84477,32.55534,31.63038,33.02124,36.67788,27.41946,32.48706,32.90963,35.3727,33.19508,39.85995,32.72595,28.17396,30.28208,25.34706,35.03139,29.06198,35.42497,37.33448,28.58633,21.11591,30.26243,32.3233,30.66499,32.62193,31.10872,34.79619,32.45208,33.66806,33.74384,35.28316,35.12334,34.41966,35.72866,32.95161,27.61262,31.8299,33.33621,21.08764,30.66498,38.62272,35.08758,31.16153,32.65014,35.13974,36.38866,37.7134,34.51542,36.44663,26.96198,39.24834,32.71921,36.45772,31.96288,30.67135,29.66639,31.77503,38.98387,26.98388,36.73936,31.48701,35.49356,31.22761,39.3703,31.48752,34.40179,0
92,33.60551818,37.18457686,34.85275805,34.17957792,34.31711466,34.1893263,36.92854021,35.05406646,30.12891727,32.22617283,35.43924873,20.91583658,28.27294647,33.02157499,32.34272229,34.68882566,35.32398685,30.83206601,30.74312662,33.92922677,36.55411921,31.9958135,31.27971514,29.86701272,32.78608138,29.14937,28.79367,35.72401,33.907,33.07308,33.39449,34.88303,35.2584,34.03313,37.21082,32.66131,32.99897,26.09511,32.36597,36.89953,26.23562,31.19154,32.78786,35.10968,33.415,39.95525,33.68009,28.12544,30.48119,26.66143,36.65953,30.22898,33.69273,37.42811,29.76161,24.98127,28.88874,31.91583,30.15619,32.32681,31.63226,35.70689,32.30817,32.89453,34.30217,36.0897,36.20503,34.95753,33.46058,33.37514,28.30644,30.04908,34.12246,26.10777,31.65892,38.73363,35.92146,32.00808,32.90798,35.4136,35.39746,34.37463,35.23862,36.04463,24.41103,39.09889,34.07717,36.13828,33.37846,31.87698,20.93586,30.93776,39.04692,28.53237,35.78059,32.29139,35.20138,29.93798,38.69487,31.61144,34.67614,0
93,33.32386322,37.3619252,34.94850565,34.53363867,29.38534246,33.14869151,37.34454901,34.43173073,29.29548744,33.0226146,35.28356559,20.91583658,26.00638045,34.20765103,33.1778378,36.00731563,36.02971417,30.36958578,30.20678568,32.39137441,35.19925788,30.59833631,33.42465953,31.72697672,31.6401347,21.05396,28.19678,35.84186,36.84575,33.24285,33.66578,35.42354,34.86859,34.19869,38.48588,34.44576,32.81058,20.98119,34.60457,36.6387,28.94936,31.04048,34.02446,36.11788,32.73419,37.42213,33.11679,24.26565,29.25655,28.11389,37.49926,28.90485,34.07975,36.68604,29.02915,27.0675,33.68218,32.9063,29.31722,32.50929,32.57039,35.74476,33.07055,33.83042,34.77045,36.66246,36.01897,33.95368,29.80105,33.28405,28.71711,32.00696,34.8262,25.72808,29.98202,39.44343,37.18132,31.23932,33.57697,36.15017,37.01418,36.16797,34.00767,35.68625,28.26863,37.98397,34.24724,36.50514,33.71559,32.28753,20.93586,31.21604,35.46159,26.4685,35.96075,31.05054,36.79978,30.88041,40.45372,32.14381,34.18272,1
94,34.24216293,38.08031203,34.17421938,35.96920454,28.51598053,32.736003,36.51451097,37.0559074,30.32373225,33.51998051,35.2560459,20.96394885,24.19053476,34.32885015,34.62965107,35.91333705,38.92603843,30.20333563,25.72703672,33.67497258,33.51372738,32.36606249,31.37739989,28.80780076,27.04891557,20.0364,25.01277,36.78166,37.03184,32.83641,32.53494,35.24282,34.34525,35.39041,38.78327,33.84291,33.90467,27.57229,35.95603,37.66713,29.3084,31.24452,34.03671,36.0816,33.30466,37.1094,33.11752,24.57645,28.07754,35.96318,35.86843,27.38555,34.01173,38.1314,23.59623,19.6175,30.8655,33.34198,29.61282,31.98159,30.77021,35.2035,32.54475,32.11044,35.43945,36.00016,37.09835,32.74096,30.1135,33.59027,22.42004,27.1653,34.7832,25.92394,28.40488,39.48005,36.68112,34.21956,33.90179,36.20893,37.86876,32.01106,36.67635,35.51905,24.70274,38.38323,34.57377,36.96676,33.34764,31.30081,25.23881,32.29345,31.97064,23.55965,35.3381,30.28592,36.88163,30.18727,41.67913,30.75471,34.25119,1
